author	author_gender	Count
Rone, Elizabeth	ambiguous	    1
Ronquillo, Pedro (1635-NA)	NA	    3
Ronsard, Pierre De (1524-1585)	ambiguous	    1
Ronsgore, John	NA	    2
Rooke, Hayman (1722-1806)	male	    1
Rooke, Henry	ambiguous	    1
Rookwood, Ambrose (1664-1696)	NA	    1
Roots, Peter Philanthropos (1765-1828)	NA	    1
Roscoe, William (1753-1831)	ambiguous	    4
Roscommon, 	NA	    1
Roscommon, Wentworth Dillon (1633-1685)	ambiguous	    6
Rosdell, Christopher (1554-NA)	ambiguous	    1
Rose, George (1744-1818)	ambiguous	    1
Rose, John (1757-1841)	NA	    2
Rosewell, Samuel (1679-1722)	NA	    2
Ross, Alexander	ambiguous	    1
Ross, Alexander (1591-1654)	ambiguous	    1
Ross, Alexander (1647-1720)	ambiguous	    1
Rosse, Lawrence Parsons (1758-1841)	ambiguous	    2
Rosse, William	ambiguous	    4
Ross, John (1719-1792)	NA	    2
Ross, Robert (1726-1799)	ambiguous	    1
Ross, Zephaniah	ambiguous	    1
Ros, William Cecil (1590-1618)	ambiguous	    1
Rosworme, John (1630-1660)	NA	    3
Rotheram, John (1725-1789)	NA	    1
Roubaud, Pierre Joseph Antoine (1724-NA)	ambiguous	    1
Rouire, Jean	ambiguous	    1
Rouse, Anthony	NA	    1
Rouse-boughton, Charles William (NA-1821)	ambiguous	    1
Rouse, John (NA-1683)	NA	    1
Rous, Francis (1579-1659)	ambiguous	    5
Rous, George (1744-1802)	ambiguous	    3
Rous, John (1411-1491)	NA	    3
Rousseau De La Valette, Michel	ambiguous	    1
Rousset De Missy, Jean (1686-1762)	ambiguous	    2
Roustan, Ant Jaq	ambiguous	    2
Rowe, Matthew	ambiguous	    1
Rowe, Nicholas (1674-1718)	NA	    1
Rowe, Robert	ambiguous	    1
Row, John	NA	    1
Rowland, David S (1719-1794)	ambiguous	    1
Rowlands, Henry (1655-1723)	ambiguous	    2
Rowlandson, Mary White (1635-1678)	ambiguous	   15
Rowland, T	NA	    1
Rowles, Samuel (1743-1820)	NA	    1
Rowley, Joshua (1730-1790)	ambiguous	    1
Rowley, William (1742-1806)	ambiguous	    2
Rowson,  (1762-1824)	NA	    1
Row, William	ambiguous	    1
Roye, Jean De	ambiguous	    1
Rucellai, Bernardo (1449-1514)	NA	    1
Rudder, Samuel (1726-1801)	NA	    3
Rudd, Pemberton	male	    5
Rudd, Sayer (NA-1757)	ambiguous	    1
Rudyard, Thomas (NA-1692)	NA	    3
Rudyerd, Benjamin (1572-1658)	ambiguous	   18
Rue, De	ambiguous	    2
Ruggles, Thomas (1704-1770)	NA	    1
Ruggles, Thomas (1737-1813)	NA	    1
Rule, Gilbert (1629-1701)	NA	    2
Rulhière, Claude Carloman De (1734-1791)	ambiguous	    4
Rumsey, James (1743-1792)	NA	    3
Rundle, Thomas (1688-1743)	NA	    2
Rupert,  (1619-1682)	NA	   22
Rupert, Count Palatine (1619-1682)	female	    2
Rusdorf, Johann Joachim Von (1589-1640)	ambiguous	    2
Rush, Benjamin (1745-1813)	ambiguous	    3
Rushworth, John (1612-1690)	NA	   27
Russell, Alexander	ambiguous	    2
Russell, James	NA	    1
Russell, John (1660-NA)	NA	    2
Russell, Thomas (1642-1803)	NA	    1
Russell, Thomas (NA-1803)	NA	    2
Russell, William (1639-1683)	ambiguous	    3
Russell, William (1741-1793)	ambiguous	   12
Russel, William (1690-1761)	ambiguous	    1
Russel, William Augustus	ambiguous	    4
Rustic, 	NA	    1
Rutherford, Samuel (1600-1661)	NA	    8
Rutherfurd, John	NA	    1
Ruthven, Patrick (NA-1566)	NA	    1
Rutland, John Manners (1604-1679)	NA	    1
Rycaut, Paul (1628-1700)	ambiguous	   15
Ryck, De	ambiguous	    1
Ryland, John (1723-1792)	NA	    1
Ryland, John (1753-1825)	NA	    1
Ryley, William (NA-1667)	ambiguous	    1
Rymer, James (1770-1833)	NA	    1
Rymer, Thomas (1641-1713)	NA	   10
Ryves, Bruno (1596-1677)	male	    9
Ryves, Thomas (1583-1652)	NA	    1
Ryves, William	ambiguous	    1
S, 	NA	   35
Saavedra Fajardo, Diego De (1584-1648)	ambiguous	    3
Sabellico,  (1436-1506)	NA	    1
Sabourn, Reay	male	    1
Sabrin, Syl	NA	    1
Sacheverell, Henry (1674-1724)	ambiguous	    2
Sackville, George Germain (1716-1785)	ambiguous	    4
Sadeddin, Hoca (1536-1599)	NA	    1
Sadler, Anthony (1610-NA)	NA	    2
Sadler, John (1615-1674)	NA	    2
Sadler, Ralph (1507-1587)	ambiguous	    2
Sage, John (1652-1711)	NA	    7
Sagredo, Giovanni (1616-1696)	ambiguous	    1
Saiers, Giles	male	    1
Sainctyon, 	NA	    1
Saint-aulaire, Jean-yrieux De Beaupoil (1745-NA)	ambiguous	    1
Sainte-croix, Guillaume-emmanuel-joseph Guilhem De Clermont-lodève (1746-1809)	ambiguous	    1
Sainte-marthe, Scévole De (1571-1650)	ambiguous	    1
Sainte-palaye,  (1697-1781)	NA	    1
Saint-evremond,  (1613-1703)	NA	    4
Saint-foix,  (1698-1776)	NA	    8
Saint German, Christopher (1460-1540)	ambiguous	    5
Saint-hyacinthe, Thémiseul De (1684-1746)	ambiguous	    1
Saint-leger, Anthony (NA-1680)	NA	    2
Saintliger, W (NA-1642)	NA	    4
Saint-maurice De Saint-leu, De (1743-1803)	ambiguous	    1
Saint-pierre, Bernardin De (1737-1814)	ambiguous	    2
Saint-pierre, Charles Irénée Castel De (1658-1743)	ambiguous	    3
Saint Pierre, Charles Irénée Castel De (1658-1743)	ambiguous	    1
Saint-réal,  (1639-1692)	NA	   12
Saint-simon, Louis De Rouvroy (1675-1755)	ambiguous	    4
Saint-vallier, Joly	NA	    2
Saladin, Charles	ambiguous	    2
Salisbury, Robert Cecil (1563-1612)	ambiguous	    2
Sallo Desvarennes, Michel Armand (NA-1802)	ambiguous	    1
Sallust,  (-86--34)	male	   54
Salmond, James	NA	    1
Salmon, Elizabeth	ambiguous	    1
Salmon, James	NA	    1
Salmon, Joseph	ambiguous	    2
Salmon, N (1675-1742)	NA	    3
Salmon, Thomas (1648-1706)	NA	    3
Salmon, Thomas (1679-1767)	NA	   11
Salt, Aylmer	NA	    1
Salter, Christopher	ambiguous	    1
Saltmarsh, John (NA-1647)	NA	   11
Saltoun, Alexander Fraser (1758-1793)	ambiguous	    1
Salvin, John (1622-1672)	NA	    1
Salwey, Arthur (1606-NA)	NA	    1
Sammel, L	NA	    1
Sammes, Aylett (1636-1679)	male	    2
Sampford, H	NA	    3
Sampson, Ezra (1749-1823)	NA	    1
Sampson, Lat	male	    1
Samson, Thomas	NA	    1
Samuel, 	NA	    2
Samuel, William (1551-1569)	ambiguous	    2
Samwayes, Richard (1615-1669)	ambiguous	    1
Sanat, De	ambiguous	    1
Sancho, Ignatius (1729-1780)	NA	    4
Sancroft, William (1617-1693)	ambiguous	    4
Sanders, Edward	NA	    2
Sanders, John (1700-NA)	NA	    2
Sanders, Jonathan	NA	    2
Sanderson, John	NA	    1
Sanderson, Robert (1587-1663)	ambiguous	    2
Sanderson, Sir William (1586-1676)	ambiguous	    1
Sanderson, William (1586-1676)	ambiguous	    2
Sanders, William (1647-NA)	ambiguous	    1
Sandford, Francis (1630-1694)	ambiguous	    2
Sandoval, Prudencio De (1560-1620)	ambiguous	    4
Sandwich, Edward Montagu (1625-1672)	male	    2
Sandys, Edwin (1612-1642)	NA	    1
Sandys, Samuel	NA	    2
Sá, Pantaleão (NA-1654)	NA	    1
Sares, John (NA-1651)	NA	    1
Sarpi, Paolo (1552-1623)	NA	   15
Sault, Richard (NA-1702)	ambiguous	    1
Saumaise, Claude (1588-1653)	ambiguous	    3
Saunders, Edmund (NA-1683)	NA	    1
Saunders, Richard (1613-1675)	ambiguous	    3
Saunders, Robert (1699-NA)	ambiguous	    1
Saunders, Samuel	NA	    1
Saunders, Thomas	NA	    3
Saurin, Jacques (1677-1730)	ambiguous	    1
Savage, James (1767-1845)	NA	    2
Savage, John (1673-1747)	NA	    3
Savage, Samuel Morton (1721-1791)	ambiguous	    1
Savery, Isaac	NA	    1
Savile, Christopher (1738-1819)	ambiguous	    1
Savile, Henry (1642-1687)	ambiguous	    4
Savonarola, Girolamo (1452-1498)	male	    1
Sawkins, Charles (1758-1818)	ambiguous	    1
Sawyer, Edmund (NA-1759)	NA	    2
Saxby, Henry	ambiguous	    1
Saxon, Thomas	NA	    2
Saye And Sele, William Fiennes (1582-1662)	ambiguous	    1
Sayer, Edward	NA	    1
Sayre, Stephen (1736-1818)	NA	    3
Saywell, William (1643-1701)	ambiguous	    1
Scamler, Robert (1654-NA)	ambiguous	    1
Scandrett, Stephen (1631-1706)	NA	    1
Scarlet, Philip (1627-1685)	NA	    1
Schabaelje, Jan Philipsz (1585-1656)	ambiguous	    4
Schaffer, David	ambiguous	    1
Scheffer, Johannes (1621-1679)	male	    2
Scherer, Jean Benoı̂t (1741-NA)	ambiguous	    1
Schinner, Mathäus (NA-1552)	NA	    1
Schofield, James (NA-1798)	NA	    1
Scholes, John (1794-NA)	NA	    1
Schomberg, Alexander Crowcher (1756-1792)	ambiguous	    1
Schomberg, Charles (1645-1693)	ambiguous	    2
Schomberg, Friedrich Hermann (1615-1690)	male	    7
Schomberg, Henri De (1575-1632)	ambiguous	    1
Schomberg, R (1714-1792)	NA	    1
Schuyler, Philip John (1733-1804)	NA	    2
Schwan, Christian Friedrich	ambiguous	    3
Schwarzenberg, Georg Ludwig (1586-1646)	ambiguous	    3
Scipio, Cornelius	ambiguous	    2
Sclater, William (1575-1626)	ambiguous	    1
Sclater, William (1609-1661)	ambiguous	    1
Sclater, William (1638-1717)	ambiguous	    1
Scobell, Henry (NA-1660)	ambiguous	    1
Scot, George (1776-NA)	ambiguous	    1
Scot, John	NA	    3
Scotland, 	ambiguous	    1
Scotland, Edinburgh	male	    1
Scot, Patrick	NA	    2
Scot, Philip	NA	    1
Scott,  (1747-1819)	ambiguous	    8
Scott, Alexander	ambiguous	    1
Scott, Andrew	NA	    1
Scott, David (1675-1742)	ambiguous	    4
Scott, Edmund	NA	    1
Scotten, Edmund	NA	    1
Scott, John (1639-1695)	NA	    1
Scott, John (1730-1783)	NA	    1
Scottow, Joshua (1618-1693)	ambiguous	    5
Scottow, Joshua (1618-1698)	ambiguous	    1
Scott, Sarah (1723-1795)	ambiguous	    2
Scott, Thomas (1580-1626)	NA	   19
Scott, Thomas (1580-1660)	NA	    1
Scott, William (1726-NA)	ambiguous	    2
Scourge, Humphrey	NA	    1
Scrafton, Luke	NA	    4
Scroggs, William (1623-1683)	ambiguous	    3
Scudamore, Barnabas (NA-1658)	male	    2
Scudder, Henry (NA-1659)	ambiguous	    1
Scudder, William (1747-NA)	ambiguous	    1
Scull, Nicholas (1687-1761)	NA	    1
Scultetus, Abraham (1566-1624)	ambiguous	    1
Seabury, Samuel (1729-1796)	NA	    2
Seacome, John	NA	    3
Seal, James	NA	    1
Seaman,  (1745-NA)	NA	    1
Seaman, Lazarus (NA-1675)	male	    1
Searle, Charles	ambiguous	    1
Secker, Thomas (1693-1768)	NA	    2
Sedgwick, John (1742-1820)	NA	    1
Sedgwick, Obadiah (1600-1658)	male	    1
Sedgwick, William (1610-1669)	ambiguous	    5
Selden, John (1584-1654)	NA	   26
Seller, Abednego (1646-1705)	NA	    2
Seller, John (1658-1698)	NA	    6
Semedo, Alvaro (1585-1658)	NA	    1
Sempill, Hugh (1758-1830)	NA	    1
Sempill, Robert (1530-1595)	ambiguous	    6
Sénac De Meilhan, Gabriel (1736-1803)	ambiguous	    3
Serces, James	NA	    3
Sergeant, John (1622-1707)	NA	    2
Serle, Ambrose	NA	    3
Serrent, Armand Louis (1736-1822)	ambiguous	    1
Serres, Jean De (1540-1598)	ambiguous	    8
Servan, J -m -a (1737-1807)	NA	    8
Seton, John	NA	    1
Seton, William (NA-1744)	ambiguous	    8
Settle, Elkanah (1648-1724)	NA	    7
Settler, Back	ambiguous	    1
Sewall, Jonathan Mitchell (1748-1808)	NA	    5
Sewall, Joseph (1688-1769)	ambiguous	    2
Sewall, Samuel (1652-1730)	NA	    3
Sewall, Stephen (1734-1804)	NA	    2
Seward, Anna (1742-1809)	ambiguous	    8
Sewell, George (NA-1726)	ambiguous	    3
Sewell, John (1734-1802)	NA	    2
Sewell, John (1793-1802)	NA	    1
Sewel, William (1653-1720)	ambiguous	    7
Seymour, Edward (1764-NA)	NA	    1
Seymour, Francis (1590-1664)	ambiguous	    1
Seytfort, C G	NA	    1
Seze, Raymond De (1748-1828)	ambiguous	    1
Shadforth, Thomas	NA	    2
Shadwell, Thomas (1642-1692)	NA	    1
Shaftesbury, Anthony Ashley Cooper (1621-1683)	ambiguous	   10
Shaftesbury, Anthony Ashly Cooper (1621-1683)	ambiguous	    1
Shaftoe, Frances	ambiguous	    3
Shakespeare, William (1564-1616)	ambiguous	   61
Shanks, Archibald	NA	    1
Shapcott, Robert	ambiguous	    2
Sharpe, Gregory (1713-1771)	ambiguous	    2
Sharpe, Isaac (1695-1718)	NA	    1
Sharpe, W	NA	    1
Sharp, Jane (NA-1671)	ambiguous	    1
Sharp, John (1645-1714)	NA	    2
Sharp, Thomas (1693-1758)	NA	    1
Shaveblock, Pasquin	male	    9
Shawe, John (1608-1672)	NA	    1
Shaw, James (1786-NA)	NA	    1
Shaw, John (1559-1625)	NA	    2
Shaw, John (1614-1689)	NA	    1
Shaw, Lachlan (1692-1777)	NA	    2
Shaw, Samuel (1635-1696)	NA	    2
Shea, P	NA	    1
Sheares, Henry (1753-1798)	ambiguous	    1
Shebbeare, John (1709-1788)	NA	   39
Sheffield, John Holroyd (1735-1821)	NA	    8
Shelburne, 	male	    2
Shepard, Thomas (1605-1649)	NA	    1
Shepheard, James (NA-1718)	NA	    3
Shepherd, R (1732-1809)	NA	    1
Sheppard, S	NA	    5
Sheppard, William (NA-1675)	ambiguous	    1
Sheppard, William (NA-1724)	ambiguous	    1
Sherdley, R	NA	    1
Sheridan, Charles Francis (1750-1806)	ambiguous	    6
Sheridan, Richard Brinsley (1751-1816)	ambiguous	    3
Sheridan, Thomas (1646-1688)	NA	    1
Sheridan, Thomas (1719-1788)	NA	    1
Sheringham, Robert (1602-1678)	ambiguous	    4
Sherlock, Martin (1750-1797)	ambiguous	    2
Sherlock, Thomas (1678-1761)	NA	   14
Sherlock, William (1641-1707)	ambiguous	   21
Sherman, Roger (1721-1793)	NA	    1
Sherwood, Samuel (1730-1783)	NA	    2
Shields, Alexander (1660-1700)	ambiguous	    8
Shipley, Jonathan (1714-1788)	NA	   21
Shippen, William (1673-1743)	ambiguous	    5
Shipton, 	male	    6
Shirley, James (1596-1666)	NA	    2
Shirley, William (1694-1771)	ambiguous	    5
Shirley, William (1739-1780)	ambiguous	    1
Shmid Von Schmiedebach, Augustin	NA	    1
Shone Ap Morgan Ap Shenkin Ap Howell, &c	NA	    1
Shones, Shon Ap	ambiguous	    2
Shorey, William (1689-1754)	ambiguous	    2
Short, J	NA	    1
Short, Thomas (1690-1772)	NA	    1
Shove, Alured Henry (1760-1807)	ambiguous	    1
Shower, Bartholomew (1658-1701)	male	    5
Shrenock, John	NA	    1
Shrubsole, William (1729-1797)	ambiguous	    1
Shuckford, Samuel (1694-1754)	NA	    6
Shurtleff, James (1745-1832)	NA	    1
Shurtleff, William (1689-1747)	ambiguous	    1
Shute, Giles (1651-NA)	male	    2
Shuttleworth, Humphrey (1735-1812)	NA	    1
Sibbald, James (1590-1650)	NA	    1
Sibbald, Robert (1641-1722)	ambiguous	    7
Sibley, Thomas	NA	    1
Sibly, Manoah (1757-1840)	NA	    1
Sicklemore, James	NA	    1
Sictor, Jan (1593-1652)	ambiguous	    2
Sidmouth, Henry Addington (1757-1844)	ambiguous	    4
Sidney, Algernon (1622-1683)	NA	    4
Sieyès, Emmanuel Joseph (1748-1836)	ambiguous	    1
Silhon,  (1596-1667)	NA	    1
Silvester, John	NA	    1
Simcoe, John Graves (1752-1806)	NA	    2
Simmons, James	NA	    1
Simon, Richard (1632-1712)	ambiguous	    5
Simpson, David (1745-1799)	ambiguous	    3
Simson, Thomas	NA	    1
Sinclair, John (1754-1835)	NA	   12
Sinclair, John Gordon	NA	    2
Sitgreaves, Samuel (1764-1827)	NA	    1
Sitrauk, W	NA	    1
Skelton, John (1460-1529)	NA	    1
Skelton, Mary	ambiguous	    1
Skelton, Philip (1707-1787)	NA	    6
Skene, Alexander	ambiguous	    1
Skerret, R (1681-1751)	NA	    3
Sketchley, William	ambiguous	    1
Skinner, 	male	    1
Skinner, John (1624-NA)	NA	    6
Skinner, John (1721-1807)	NA	    2
Skinner, Thomas (1629-1679)	NA	    1
Skippon, Philip (NA-1660)	NA	    2
Skout, J	NA	    1
Slater, Samuel (NA-1704)	NA	    1
Slatyer, William (1587-1647)	ambiguous	    1
Sleidanus, Johannes (1506-1556)	male	    6
Sliford, William	ambiguous	    1
Slingsby, Henry (1602-1658)	ambiguous	    1
Slush, Barnaby	NA	    1
Small, Robert (1732-1808)	ambiguous	    1
Smalridge, George (1663-1719)	ambiguous	    2
Smart, Ithiel (1599-1661)	male	    1
Smart, John	NA	    1
Smart, Peter (1569-1652)	NA	    3
Smart, Roger	NA	    1
Smedley, Jonathan (1671-1729)	NA	    2
Smith,  (1753-1777)	ambiguous	    1
Smith, Alexander (1714-1726)	ambiguous	    1
Smith, Charles (1715-1762)	ambiguous	    9
Smith, Charles (1768-1808)	ambiguous	    1
Smith, Charlotte Turner (1749-1806)	ambiguous	    2
Smith, Chileab (1742-1843)	NA	    1
Smith, David William (1764-1837)	ambiguous	    1
Smith, Elisha (1683-1740)	ambiguous	    1
Smith, Francis (1657-1689)	ambiguous	    1
Smith, George	ambiguous	    1
Smith, George (1603-1658)	ambiguous	    7
Smith, George (1693-1756)	ambiguous	    2
Smith, Humphrey (NA-1663)	NA	    2
Smith, Humphry	male	    2
Smith, James (1749-1810)	NA	    3
Smith, John (1580-1631)	NA	   14
Smith, John (1700-1631)	NA	    1
Smith, John (NA-1631)	NA	    4
Smith, Joseph (1670-1756)	ambiguous	    1
Smith, Matthew (1696-NA)	ambiguous	    6
Smith, Meriwether (1730-1790)	ambiguous	    1
Smith, Philip (NA-1664)	NA	    3
Smith, R	NA	    1
Smith, Richard (1566-1655)	ambiguous	    3
Smith, Robert (1723-1793)	ambiguous	    2
Smith, Samuel	NA	    1
Smith, Samuel (1620-1698)	NA	    1
Smith, Samuel (1720-1776)	NA	    1
Smith, Samuel Stanhope (1750-1819)	male	    3
Smith, Stephen (1623-1678)	NA	    1
Smith, Thomas	NA	    1
Smith, Thomas (1558-1625)	NA	    2
Smith, Thomas (1638-1710)	NA	    3
Smith, Thomas P	NA	    1
Smithurst, Benjamine	ambiguous	    1
Smith, William	ambiguous	    9
Smith, William (1651-1735)	ambiguous	    1
Smith, William (1660-1686)	ambiguous	    1
Smith, William (1727-1803)	ambiguous	   25
Smith, William (1728-1793)	ambiguous	    7
Smith, William (1754-1821)	ambiguous	    1
Smith, William Cusack (1766-1836)	ambiguous	   14
Smith, William Moore (1759-1821)	ambiguous	    1
Smith, William (NA-1673)	ambiguous	    5
Smollett, Tobias George (1721-1771)	ambiguous	   20
Smyth, Anne	ambiguous	    1
Smyth, Thomas	NA	    1
Snape, Andrew (1675-1742)	NA	    7
Snelling, Thomas (1712-1773)	NA	    4
Snodgrass, John (1744-1797)	NA	    1
Snowden, Richard (1753-1825)	ambiguous	    4
Snyder, G W	NA	    1
Society Of Friends Philadelphia Yearly Meeting Meeting For Sufferings, 	ambiguous	    1
Solís, Antonio De (1610-1686)	ambiguous	    6
Somerset, Edward Seymour (1506-1552)	NA	    2
Somerset, William Seymour (1588-1660)	ambiguous	    4
Somers, John (1651-1716)	NA	    8
Somers, Nathan	NA	    1
Somervile, William (1675-1742)	ambiguous	    2
Somerville, Thomas (1741-1830)	NA	    5
Somner, John	NA	    1
Somner, William (1598-1669)	ambiguous	    6
Son Of St Patrick, 	ambiguous	    1
Sophocles, 	male	    1
Soranzo, Lazzaro	NA	    1
Soulès, François	NA	    1
Souligné, 	NA	    1
Sousa De Macedo, António De (1606-1682)	ambiguous	    1
Sousa De Macedo, António De (1606-1682)	ambiguous	    1
Southerne, Thomas (1660-1746)	NA	    1
Southey, Robert (1774-1843)	ambiguous	    2
Southouse, Thomas (1641-1676)	NA	    1
Southwell, Robert (1561-1595)	ambiguous	    1
Southwell, Robert (1635-1702)	ambiguous	    1
Sower, Christopher (1695-1758)	ambiguous	    2
Sower, Christopher (1754-1799)	ambiguous	    1
Spalding, John (1609-1670)	NA	    1
Spanaugle, John	NA	    1
Spanheim, Friedrich (1600-1649)	male	    1
Spanheim, Friedrich (1632-1701)	male	    1
Spark, Alexander (1762-1819)	ambiguous	    1
Sparke, Michael (NA-1653)	NA	    5
Sparrow, Samuel (NA-1776)	NA	    1
Spectator, Sad	ambiguous	    1
Speed, John (1552-1629)	NA	   11
Speed, Joshua	ambiguous	    1
Speed, Thomas (1623-NA)	NA	    2
Speke, Hugh (1656-1724)	NA	    8
Spelman, Clement (1598-1679)	ambiguous	    2
Spelman, Edward (NA-1767)	NA	    2
Spelman, Henry (1564-1641)	ambiguous	    2
Spelman, John (1594-1643)	NA	    4
Spence, Joseph (1699-1768)	ambiguous	    3
Spencer, Benjamin (1595-NA)	ambiguous	    1
Spencer, George William	ambiguous	    1
Spencer, John (1630-1693)	NA	    2
Spencer, Joshua	ambiguous	    4
Spencer, Thomas	NA	    1
Spenser, Edmund (1552-1599)	NA	    4
Spilbergen, Joris Van (1568-1620)	ambiguous	    1
Spittlehouse, John	NA	    7
Spon, Jacob (1647-1685)	NA	    1
Spooner, Henry (1692-NA)	ambiguous	    1
Spotiswood, John (1667-1728)	NA	    1
Spottiswood, John (1565-1639)	NA	    4
Spragge, Edward (NA-1673)	NA	    1
Sprat, Thomas (1635-1713)	NA	   15
Sprigg, Joshua (1618-1684)	ambiguous	    2
Springham, Thomas	NA	    1
Spry, Robert	ambiguous	    1
Squire, John (1588-1653)	NA	    2
Squire, Samuel (1713-1766)	NA	    2
Squire, William (NA-1677)	ambiguous	    1
St⁰ahlberg, Georg Georgson	ambiguous	    1
Staal, Marguerite-jeanne (1684-1750)	NA	    2
Stackhouse, Thomas (1680-1752)	NA	   15
Stacpoole, George	ambiguous	    1
Staël,  (1766-1817)	NA	    1
Stafford, John	NA	    1
Stafford, Richard (1663-1703)	ambiguous	   20
Stafford, Thomas (1633-NA)	NA	    1
Stafford, William (1593-1684)	ambiguous	    1
Stafford, William Howard (1614-1680)	ambiguous	    1
Stair, James Dalrymple (1619-1695)	ambiguous	    1
Stair, John Dalrymple (1720-1789)	ambiguous	    7
St Albans, Henry Jermyn (1604-1684)	ambiguous	    1
Staley, William (NA-1678)	ambiguous	    3
St Amand, George	ambiguous	    2
Stamford, Henry Grey (1599-1673)	ambiguous	    2
Stamford, Thomas Grey (1654-1720)	ambiguous	    1
Standen, Joseph	ambiguous	    1
Standish, John (1507-1570)	NA	    1
Stanhope, Charles (1753-1816)	ambiguous	    3
Stanhope, George (1660-1728)	ambiguous	    4
Stanhope, James (1673-1721)	NA	    2
Stanhope, Myles	NA	    1
Stanhope, Philip Dormer (1752-NA)	female	    2
Stanisław,  (1677-1766)	NA	    1
Stanley, Thomas (1625-1678)	NA	    4
Stanton, Daniel (1708-1770)	ambiguous	    1
Stanyan, Temple (1677-1752)	ambiguous	   10
Stapleton, Anne (NA-1722)	ambiguous	    1
Stapleton, Philip (1603-1647)	NA	    4
Stapylton, Robert (NA-1669)	ambiguous	    1
Starbuck, William	ambiguous	    1
Starhemberg, Guidobald (1657-1737)	NA	    2
Starke, Mariana (1762-1838)	ambiguous	    1
Starkey, George (1627-1665)	ambiguous	    1
Starkey, John	NA	    1
Staunton, William	ambiguous	    1
Stawell, John (1599-1622)	NA	    1
Stawell, John (1599-1662)	NA	    8
St Clair, Arthur (1734-1818)	NA	    2
Stearne, John (1660-1745)	NA	    1
Stearns, Charles (1753-1826)	ambiguous	    2
Stearns, Josiah (1732-1788)	NA	    1
Stearns, Samuel (1741-1809)	NA	    2
Stearns, William (1749-1783)	ambiguous	    1
Stebbing, Henry (1687-1763)	ambiguous	    2
Stedman, C (1753-1812)	NA	    2
Stedman, John Gabriel (1744-1797)	ambiguous	    1
Stedman, John (NA-1791)	NA	    2
Steel, David	ambiguous	    2
Steele, Richard (1672-1729)	ambiguous	   23
Steele, William (NA-1680)	ambiguous	    3
Stella, Johannes	male	    1
Stennett, Joseph (1663-1713)	ambiguous	    6
Stennett, Joseph (1692-1758)	ambiguous	    1
Stennett, Samuel (1727-1795)	NA	    2
Stephens, Edward (1640-1660)	NA	    1
Stephens, Edward (1640-1706)	NA	    9
Stephens, Henry (1673-1739)	ambiguous	    1
Stephenson, George (1759-NA)	ambiguous	    1
Stephenson, Robert	ambiguous	    1
Stephens, Stephen	NA	    1
Stephens, Thomas (1759-NA)	NA	    2
Stephens, William (1671-1718)	ambiguous	    3
Stephens, William (1671-1753)	ambiguous	    2
Stepney, George (1663-1707)	ambiguous	    4
Sterling, James (1701-1763)	NA	    2
Sterrie, D	NA	    1
Sterry, Peter (1613-1672)	NA	    2
Steuart, Adam	ambiguous	    2
Stevens, James Wilson	ambiguous	    2
Stevens, John (NA-1726)	NA	    9
Stevenson, Andrew	NA	    1
Stevenson, John	NA	    1
Stevenson, Matthew (1654-1685)	ambiguous	    2
Stevenson, Robert	ambiguous	    1
Stevenson, William (1683-1760)	ambiguous	    2
Stevens, Simon (1736-1817)	ambiguous	    1
Stevens, William (1732-1807)	ambiguous	    2
Steward, Richard (1593-1651)	ambiguous	    1
Stewart, Archibald	NA	    1
Stewart, George (1787-NA)	ambiguous	    1
Stewart, James (1635-1713)	NA	    3
Stewart, James (1635-1715)	NA	    8
Stewart, John (1749-1822)	NA	    1
Stewart, William (NA-1647)	ambiguous	    1
Stileman, John (NA-1685)	NA	    1
Stiles, Ezra (1727-1795)	NA	    3
Stiles, Isaac (1697-1760)	NA	    1
Stillingfleet, Edward (1635-1699)	NA	   10
Still, John (1761-1839)	NA	    1
Still, John (1795-1839)	NA	    1
Stillman, Samuel (1738-1807)	NA	    1
Stinstra, Johannes (1708-1790)	male	    1
Stirling, Mary Vanlore Alexander (NA-1660)	ambiguous	    1
Stirling, Mungo (NA-1712)	male	    1
Stirling, William Alexander (1568-1640)	ambiguous	    6
Stith, William (1707-1755)	ambiguous	    3
St John, Oliver (1598-1673)	ambiguous	    7
St Nichlas, Thomas	NA	    1
Stoakes, John	NA	    1
Stobo, Robert (1727-1727)	ambiguous	    1
Stocall, James	NA	    1
Stockdale, Percival (1736-1811)	male	    2
Stock, Joseph (1740-1813)	ambiguous	    6
Stock, Thomas (1750-1803)	NA	    1
Stone, Francis (1738-1813)	ambiguous	    1
Stone, Nathan (1708-1781)	NA	    1
Stone, Nathanael (1667-1755)	NA	    4
Stonestreet, George Griffin	ambiguous	    1
Stone, Thomas (NA-1815)	NA	    1
Stone, W	NA	    1
Stoppa, Giovanni Battista	ambiguous	    1
Story, George Warter (NA-1721)	ambiguous	    5
Story, Isaac (1749-1816)	NA	    1
Stoughton, William (1584-NA)	ambiguous	    2
Stoughton, William (1632-1702)	ambiguous	    1
Stoughton, William (NA-1718)	ambiguous	    1
Stow, John (1525-1605)	NA	   33
Stow, Joseph	ambiguous	    1
Stoyte, Edward (1619-NA)	NA	    1
Strachey, Henry (1736-1810)	ambiguous	    1
Strada, Famiano (1572-1649)	NA	    5
Stradiotti, Antonio	NA	    1
Strafford, Thomas Wentworth (1593-1641)	NA	   39
Strange, Jacob	NA	    1
Streater, John (1650-1670)	NA	    1
Street, Nicholas (1730-1806)	NA	    1
Street, William	ambiguous	    1
