volumes	parts	pages.original	count
1	NA	[8], 547, [1] p.	1
1	NA	[2], 5, [1]; 13, [1] p.	1
1	NA	[8], cxl, [4] leaves	1
1	NA	[2], 24 [i.e. 20] p.	1
1	NA	[ii], CCXV [i.e. CVXI], [i] p.	1
1	NA	[8], [50] p.	1
1	NA	[12], 45 [i.e. 49], [9], 294, p. 294a, p. 294b, 295-424, [18], 16, [4], 17-23, [9], 34-47, [1] p.	1
1	NA	[2], 18; [2], 9, [1] p.	1
1	NA	[16], 20 [i.e. 209], [7] p.	1
1	NA	[6], 59, [1] leaves	1
1	NA	[19], 472, [1], 53, [19] p.	1
1	NA	[2], 30, [2]; 4; 39, [1] .	1
1	NA	[8], 90, [2] p.	1
1	NA	[6], 13, [3] p.	1
1	NA	[4], 148 p.	1
1	NA	8; 4, 18 p.	1
1	NA	[16], 492, [4] p.	1
1	NA	[1], 46 leaves	1
1	NA	[4], 98, [2], 77, [1] leaves	1
1	NA	137, [1], 319, [35] p.	1
1	NA	[2], 30; 16 p.	1
1	NA	[30], 317 [[i.e. 315], [11], 264, 12 p.	1
1	NA	[4], 4 [i.e. 14] p.	1
1	NA	[4], lxxxiiii, leaf lxxxvij, [6], lvij, lvij-cxx leaves	1
1	NA	[12], 96 [i.e. 113], 107-129, 122-126 leaves	1
1	NA	[14], 137, [i.e. 127], [1] p.	1
1	NA	46 [i.e. 47], [1] leaves	1
1	NA	[6], 8 p.	1
1	NA	[52] leaves	1
1	NA	[4], 44 leaves	1
1	NA	[23], 127 leaves	1
1	NA	[18], 707, [9] p.	1
1	NA	[16] leaves	1
1	NA	[4], 100, [20] p.	1
1	NA	368, 353-504, [16] p.	1
1	NA	[14], 192, [4] leaves	1
1	NA	[18], 229 [i.e. 241], [1] p.	1
1	NA	[40], 159, [1]; 192 p.	1
1	NA	[8], 17 leaves, p. 18-25, leaves 26-96, [6] leaves	1
1	NA	[12], 220, [44] p.	1
1	NA	[4], 257 [i.e. 256], [1] leaves	1
1	NA	[36], 84 p.	1
1	NA	[4], 353 [i.e. 354], [5] leaves	1
1	NA	[14], 150, [4] p.	1
1	NA	[312] p.	1
1	NA	[6], 96, 93-99, [9] p.	1
1	NA	[2], 28, 7, [3] p.	1
1	NA	[2], 20, 5, [1] p.	1
1	NA	[4], 20, 5, [1] p.	1
1	NA	[8], 345, 347-52, 352-441, [10] leaves	1
1	NA	19 [i.e. 17], [1] p.	1
1	NA	C, [2] leaves	1
1	NA	[8], 41 [i.e. 50], 396 p.	1
1	NA	[6], 183 [i.e. 171], [1] leaves	1
1	NA	[6], 128, 139-168 leaves	1
1	NA	[6], clx [i.e. 168], [2] leaves	1
1	NA	[10], 145, [1] p.	1
1	NA	[4], 26, [16], 133, [3] p.	1
1	NA	133, [3] p.	1
1	NA	32, [168] leaves	1
1	NA	[3], 33 leaves	1
1	NA	[8], 23 [i.e. 35], [1] p.	1
1	NA	[14], 38, [2], 20, [2], 34, [2] p.	1
1	NA	[16], 218, [6] p.	1
1	NA	[320] p.	1
1	NA	[8], 63, [9] p.	1
1	NA	[12], 30, [2], 31-38, [2], 20, [2], 34 p.	1
1	NA	[16], 867, [1] p.	1
1	NA	[4], 354 [i.e. 370], [4], 371-398, [12]; [12], 296, 443-445, [9] p.	1
1	NA	[8], 219, [5] p.	1
1	NA	[2], 14; [2], 17, [1] p.	1
1	NA	[16], 182 p.	1
1	NA	[2], 12, 5-10, [2] p.	1
1	NA	[16], 33, [6], 34-35, [6], 36-59, 72-226, [2] p.	1
1	NA	[2] 14, [2] p.	1
1	NA	[2], 14, [2], 17, [1] p.	1
1	NA	xliiij [44] leaves	1
1	NA	[40] leaves	1
1	NA	[4], 55 leaves	1
1	NA	[90] p.	1
1	NA	xxvii, [1] leaves	1
1	NA	[8], 88, 151-370, 375-398 p., plates	1
1	NA	8, 15-22, 15-33, p. 10, [4] p.	1
1	NA	[2], 240 p.	1
1	NA	3-26 p.	1
1	NA	[2], 191-198 p.	1
1	NA	[2], 20 p., 21-22 l., 23-76 p.	1
1	NA	[1], 18, [1] p.	1
1	NA	[2], 8 [i.e. 5], [1] p.	1
1	NA	[6], 120, [2], 298, [2] p.	1
1	NA	20 p., [1] plate	1
1	NA	[28], 613, [12] p.	1
1	NA	256 p., [1] leaf of plates	1
1	NA	[2], 373, [15] p.	1
1	NA	[30], 228 p.	1
1	NA	92 p., 93-96 l., 97-156, 169-216 p., [4] leaves of plates	1
1	NA	142, [2] p.	1
1	NA	158, [4] p.	1
1	NA	256, [2], 279-378, [6] p.	1
1	NA	[2], 371-378, [2] p.	1
1	NA	[2], 357-359, [1] p.	1
1	NA	[2], 351-354 p.	1
1	NA	[2], 315-336 p.	1
1	NA	[2], 303-312 p.	1
1	NA	[2], 279-300 p.	1
1	NA	[2], 255-256 p.	1
1	NA	[2], 223-231, [1] p.	1
1	NA	[2], 199-219, [1] p.	1
1	NA	[2], 187-196 p.	1
1	NA	[2], 127-158, [2] p.	1
1	NA	[2], 119-122, [2] p.	1
1	NA	[2], 103-115, [1] p.	1
1	NA	[2], 97-98, [2] p.	1
1	NA	[2], 91-94 p.	1
1	NA	[2], 83-87, [1] p.	1
1	NA	[2], 67-79, [1] p.	1
1	NA	[2], 47-62, [2] p.	1
1	NA	[2], 7-42, [2] p.	1
1	NA	[2], 277-282 p.	1
1	NA	[2], 271-273, [1] p.	1
1	NA	[2], 259-266 p.	1
1	NA	[2], 251-255, [1] p.	1
1	NA	[2], 231-246, [2] p.	1
1	NA	[2], 215-228 p.	1
1	NA	[2], 187-202 p.	1
1	NA	182, [2] p.	1
1	NA	[2], 15-150 p.	1
1	NA	127-131 p.	1
1	NA	122-126 p.	1
1	NA	[29] p.	1
1	NA	[2], 4, 3-12 p.	1
1	NA	6-11, [1] p.	1
1	NA	[2], 115-117 p.	1
1	NA	239-242 p.	1
1	NA	229-236 p.	1
1	NA	[2], 3-156, [2], 157-211, [3] p.	1
1	NA	[2], 205-211 p.	1
1	NA	200-202 p.	1
1	NA	194-199 p.	1
1	NA	186-193 p.	1
1	NA	[2], 181-185 p.	1
1	NA	[2], 157-178 p.	1
1	NA	154-156 p.	1
1	NA	148-153 p.	1
1	NA	282-292 p.	1
1	NA	273-281 p.	1
1	NA	266-270 [i.e. 272] p.	1
1	NA	256-265 p.	1
1	NA	[2], 249-250, 249-255 p.	1
1	NA	237-246 p.	1
1	NA	[2], 225-236 p.	1
1	NA	216-222 p.	1
1	NA	212-215 p.	1
1	NA	202-211 p.	1
1	NA	193-201 p.	1
1	NA	[2], 179-192 p.	1
1	NA	170-173, [1] p.	1
1	NA	166-169 p.	1
1	NA	162-165 p.	1
1	NA	[2], 153-161 p.	1
1	NA	142-149, [1] p.	1
1	NA	[2], 109-141 p.	1
1	NA	92-104 p.	1
1	NA	[2], 87-91 p.	1
1	NA	75-84 p.	1
1	NA	[2], 63-74 p.	1
1	NA	59-60 p.	1
1	NA	36, [4], 63, [1], 18, [2] p.	1
1	NA	52-54 p.	1
1	NA	50-51 p.	1
1	NA	[2], 47-49 p.	1
1	NA	32-44 p.	1
1	NA	29-31 p.	1
1	NA	34-36 p.	1
1	NA	31-33 p.	1
1	NA	26-30 p.	1
1	NA	[2], 23-25 p.	1
1	NA	[4] p., [1] leaf of plates	1
1	NA	[2], 143-167, [1] p.	1
1	NA	129-130 p.	1
1	NA	[2], 123-128 p.	1
1	NA	83-120 p.	1
1	NA	[2], 71-72 p.	1
1	NA	60-68 p.	1
1	NA	58-59 p.	1
1	NA	55-57 p.	1
1	NA	[2], 287-296 p.	1
1	NA	[2], 291-300 p.	1
1	NA	287-288 p.	1
1	NA	283-286 p.	1
1	NA	[2], 279-282 p.	1
1	NA	273-276, [2] p.	1
1	NA	269-271, [1] p.	1
1	NA	262-268 p.	1
1	NA	[2], 257-261 p.	1
1	NA	[2], 239-256 p.	1
1	NA	[2], 223-238, [2] p.	1
1	NA	[2], 183-218, [2] p.	1
1	NA	[2], 171-178, [2] p.	1
1	NA	167-168 p.	1
1	NA	[2], 159-165, [1] p.	1
1	NA	155-156 p.	1
1	NA	147-153, [1] p.	1
1	NA	[2], 143-145, [1] p.	1
1	NA	139-140 p.	1
1	NA	[2] 131-137, [1] p.	1
1	NA	[2] 123-127, [1] p.	1
1	NA	p. 66	1
1	NA	[2], 61-65 p.	1
1	NA	50-57, [1] p.	1
1	NA	[2], 45-49 p.	1
1	NA	[2], 9-11, [1] p.	1
1	NA	[2], 317-370 p.	1
1	NA	[2], 301-304, [2] p.	1
1	NA	[2], 285-297, [1] p.	1
1	NA	[2], 273-281, [1] p.	1
1	NA	268-270 p.	1
1	NA	[2], 247-267 p.	1
1	NA	[2], 211-242 p.	1
1	NA	[2], 91-207, [1] p.	1
1	NA	[2], 85-87, [1] p.	1
1	NA	[2], 67-82 p.	1
1	NA	59-64 p.	1
1	NA	[2], 55-58 p.	1
1	NA	21-30 p.	1
1	NA	305-312 p.	1
1	NA	[4], 164 [i.e. 269], [1] p.	1
1	NA	[12], 598, [20] p.	1
1	NA	[40], 116 p.	1
1	NA	[5], 107, 113-144 p.	1
1	NA	[8], 461, [1] p.	1
1	NA	broadsheet	1
1	NA	[2], 10, 9-10, p.13, p.8, 11-16, [2] p.	1
1	NA	[4], 96, 87-145, [1] p.	1
1	NA	[4], 187, [3], 10, [4] p.	1
1	NA	[2], [59] leaves of plates	1
1	NA	[4], 204 p.	1
1	NA	[2], 6, 12 p.	1
1	NA	[10], 162, [2] p.	1
1	NA	[4], 4+ p.	1
1	NA	8, 7-14, 17-24 p.	1
1	NA	[36], 269, [15], 79, [6], 30, 45-46, 39-56 p.	1
1	NA	268, [12], 362, [12], 102 p.	1
1	NA	[2], p. 12, 14-28 p.	1
1	NA	[2], 105, [1] p.	1
1	NA	[2], 2, 4, 6-8 p.	1
1	NA	[20], 292 p.	1
1	NA	[12], 146, 149-166 p.	1
1	NA	[12], 164 p.	1
1	NA	[2], 45, [3] p.	1
1	NA	[8], 485, [13], 39, [1] p.	1
1	NA	1 sheet ([1] p.) ;1⁰.	1
1	NA	[2], 1, 4-32 p.	1
1	NA	1 sheet (2. p).	1
1	NA	[12], 168, 50, [7] p., [2] leaves of plates	1
1	NA	[8], 43 p.	1
1	NA	[4], 43 p.	1
1	NA	ca. 3108 p. in various pagings	1
1	NA	7, [1] p. 4⁰.	1
1	NA	34, [12+] p.	1
1	NA	[5], 16-21, [5] p.	1
1	NA	[10], 73, [1] p.	1
1	NA	[25] leaves, [2] folded leaves of plates	1
1	NA	[2], 183, [5] p.	1
1	NA	2 p. [i.e. 4 p.]	1
1	NA	194, 185-302, [2] p.	1
1	NA	[18], 250, [6] p., plate	1
1	NA	[8], 24, [1], 34-48, [1], 42-47, [1] p.	1
1	NA	[10], 1-[55], 54-149, 160-180 p.	1
1	NA	[6], 20, 25-42 p.	1
1	NA	[28], 11-661, [41] p., [1] leaf of plates	1
1	NA	[6], 73, [1]; [2], 25, [1] p.	1
1	NA	[14]; [12]; [10]; [2], 6; [4], 36; 8; [8]; 8; [4] p.	1
1	NA	[10], 12, [2], 201, [3] p.	1
1	NA	[4], 6-26 leaves of plates (some folded)	1
1	NA	[2], 1-32 p.	1
1	NA	[4], 9 (i.e. 6) +p.	1
1	NA	356, [6] p.	1
1	NA	[2], 121, 121-141, [2]p.	1
1	NA	[2], 23-36, 45-52 p.	1
1	NA	32, 41-56+ p.	1
1	NA	[2], xliv, [2], 430 p.	1
1	NA	[6], 190, [8] p., plates	1
1	NA	[2], 11, 10-11, [1] p.	1
1	NA	2, 13, [1] p.	1
1	NA	[6], 262, [2] p.	1
1	NA	[2], 2, [4], 3-5, [1] p.	1
1	NA	[4], 171, [5] p.	1
1	NA	[8], 225, [1] p.	1
1	NA	24, 33-56, 49-71, [1] p.	1
1	NA	[8], 194, [2] p.	1
1	NA	[4], 207, [10], 28; [4], 128, [10], 78, [4] p.	1
1	NA	[74], 80, [2] p.	1
1	NA	[10], 206 p.	1
1	NA	17, [3] p.	1
1	NA	9 [i.e. 8]p.	1
1	NA	[2], 31, [3] p.	1
1	NA	[26], 450, 439, [5] p., plate (folding)	1
1	NA	[12], 16, 199, 201-204, [9] p.	1
1	NA	[14], 239, [7] p.	1
1	NA	[26], 295, [3] p.	1
1	NA	[30], 236, [2]	1
1	NA	[14], 254, [2] p.	1
1	NA	[10], 98 p., [1] leaf of plates	1
1	NA	[12], 104, 97-210, 209-256, 287-334 p.	1
1	NA	7 [i.e. 6], and [2] p.	1
1	NA	20, 3-27, [1] p.	1
1	NA	59 p.	1
1	NA	6, [4] p.	1
1	NA	[2], 4, 7-9, [1] p.	1
1	NA	[4], 78 p.	1
1	NA	[60] p., plates	1
1	NA	[8], 182, [2] p.	1
1	NA	[24], 36 p.	1
1	NA	9, 6-7 p.	1
1	NA	[4], 176, [12] p., plate	1
1	NA	[2], 178, [12] p., 1 leaf of plates	1
1	NA	[6], 2, 158 p.	1
1	NA	[6], 275, [1] p.	1
1	NA	[12], 264 [i.e. 364], [20] p., [1] leaf of plates	1
1	NA	327, [17] p.	1
1	NA	[2], 265, [1] p.	1
1	NA	[8], 497, [5] p., [17] leaves of plates	1
1	NA	24+ p.	1
1	NA	[8], 225, [5] p., [1] leaf of plates	1
1	NA	[2], 17 [i.e. 25], [1] p.	1
1	NA	6, [1] leaves	1
1	NA	[8], 53, p. 52, [2] p.	1
1	NA	5, 2-3, [3] p.	1
1	NA	178, [2] p.	1
1	NA	155, [1] p.	1
1	NA	[1], 6, 8-12 p.	1
1	NA	[2], 25 p.	1
1	NA	[2], 45, [1]	1
1	NA	3 [i.e. 8] p.	1
1	NA	[2], 5 p. [i.e. 6] p.	1
1	NA	pp. 229-230	1
1	NA	[2], 9 [i.e. 6]	1
1	NA	262 p.	1
1	NA	[40], 454, 457-822, [46] p.	1
1	NA	[16], 102 p.	1
1	NA	[2], 3-8 p.	1
1	NA	[32], 327, [1], 138, [14] p.	1
1	NA	[2], 12 p., [1] leaf of plates	1
1	NA	8 [i.e. 6] p.	1
1	NA	[4], 96, 87-213, [1] p.	1
1	NA	53 p.	1
1	NA	26, [8] p.	1
1	NA	[6], 26, 65-144, 61-249, [1] p.	1
1	NA	[12], 264 [i.e. 364], [20] p.	1
1	NA	[2], 31, 40-56 p.	1
1	NA	[2], 2, 5-11, [1] p.	1
1	NA	[2], 22, [2], 21-94 p., [1] leaf of plates	1
1	NA	[8], 14 p.	1
1	NA	[18], 125, [3] p.	1
1	NA	160 [i.e. 182] p.	1
1	NA	[6], 242, 8 p., [1] leaf of plates	1
1	NA	[2], 1, 4-12 p.	1
1	NA	[fewer than 50 pages]	1
1	NA	3, [1] p	1
1	NA	[24], 15-325, [1] p.	1
1	NA	[2], 10, [2], 11-22, [2], 23-45, [3], 47-64; 21, [3] p.	1
1	NA	5 pp.	1
1	NA	12; 16; 18; [2], 152 p.	1
1	NA	2 [i.e 4] p.	1
1	NA	[2], 3-4	1
1	NA	[2], 12p.	1
1	NA	[2], 8 p	1
1	NA	[12], 180, [12] p.	1
1	NA	[6], 264, [2] p., [2] leaves of plates	1
1	NA	[6], 232+ p.	1
1	NA	pp. 7, 10-16	1
1	NA	[2] #, 32 p.	1
1	NA	[4], 156, [4] p.	1
1	NA	168, [8] p.	1
1	NA	[10], 424 p.	1
1	NA	18+ p.	1
1	NA	[2], 30+ p.	1
1	NA	[12], 83 p.	1
1	NA	[36], 119, 116-371, [1] p.	1
1	NA	[2], 173, [1] p. [1] leaf of plates	1
1	NA	4⁰.	1
1	NA	[2], v-xvi, 238 p.	1
1	NA	[6] pp.	1
1	NA	[4]; [2] 45, [3]; [2], 32; [2], 16; [2], 25, [1] p.	1
1	NA	[4], 12, [2], 18, [2], 10, [2], 25, [1] p.	1
1	NA	[14], 261, [9], 64, [2], 38 p., plate	1
1	NA	[16], 400 p.	1
1	NA	[3], 51 p.	1
1	NA	[8], 186 p.	1
1	NA	[10], 228 p.	1
1	NA	[16], 126, [2] p., 1 leaf of plates	1
1	NA	[4], 92, 97-191, [1] p., 4 leaves of plates	1
1	NA	[2], 56 [i.e. 60], 89 leaves of plates	1
1	NA	[6], 249, [3] p.	1
1	NA	[6], 206, 235-258, 15, [1] p.	1
1	NA	[8], 58 p.	1
1	NA	[15], 119, [20] p.	1
1	NA	[8], 24, 33-104 p.	1
1	NA	[12], 188 p.	1
1	NA	[14], 440 p.	1
1	NA	[28], 159, 41, 44-62, 48, [2] p.	1
1	NA	118, 122-127, 127-343, [1], 346-394, [45]	1
1	NA	3-12 p.	1
1	NA	[2], 4, 7-27, [1] p.	1
1	NA	25, [1], 25-118, 122-127, 127-128, 128, 128-343, [1], 346-394, [27] p.	1
1	NA	Pp. 65-78	1
1	NA	20, 8 p.	1
1	NA	p. 7, 2-10, [2] p.	1
1	NA	4 sheets ([8]) p.	1
1	NA	[10], 554, [7], 558-812, [32]	1
1	NA	[12], 854, [34] p., [1] leaf of plates	1
1	NA	[32], 240, 237-528, 208 p.	1
1	NA	[4], 132 p.	1
1	NA	[14+], 340, [10] p., [3] leaves of plates	1
1	NA	[14], 208, 109-252, 353-608, 681-696, 625-648 p.	1
1	NA	16+ p.	1
1	NA	[8], 213, 224-274, [6] p.	1
1	NA	[5], 4 [i.e. 6]-8 p.	1
1	NA	[38], 304, 113, [1] p.	1
1	NA	[18], 341, [3] p.	1
1	NA	[24], 252 p.	1
1	NA	[28], 317, [3] p.	1
1	NA	[28], 228 p.	1
1	NA	[16], 364, [16] p.	1
1	NA	56, [2] p.	1
1	NA	3 sheets (versos blank).	1
1	NA	[20], 347, [5]; [8], 52, [4] p.	1
1	NA	[12], 106 p.	1
1	NA	[3], 2 leaves, 3-4 p., 5-8 leaves, 9-124, [4], 125-146, [2] p., [3] folded leaves of plates	1
1	NA	[24], 192, 209-376 p.	1
1	NA	[4], 229 p.	1
1	NA	[8], 172 p.	1
1	NA	1⁰.	1
1	NA	[12], 156 p., [2] folded leaves of plates	1
1	NA	239 p.	1
1	NA	[4], 69, 78-108, [2]; 32; [8], 55, [1]; [2], 30 p.	1
1	NA	[10], 772, [34] p.	1
1	NA	3 sheets (versos blank) ;c1⁰.	1
1	NA	[10], xii, 920, [22] p.	1
1	NA	[25], 8-656, [8], 657-765, [1] p.	1
1	NA	[6], 360, [10], 377-564 p.	1
1	NA	[ii], [22+] p.	1
1	NA	[8], 629, [1] p.	1
1	NA	[12], 344+ p.	1
1	NA	[32], 94, [6] p.	1
1	NA	[8], 140, [4] p., [1] folded leaf of plates	1
1	NA	[12] leaves of plates (1 folded)	1
1	NA	[1] sheet ([1]+ p.)	1
1	NA	[4], 29, [1] p.	1
1	NA	[14], 480, [14] p.	1
1	NA	[2], 6, [4], 18, 7-14 p.	1
1	NA	[8], 351, [37], 57, [1], p. 58, [3] p.	1
1	NA	[6], 3-144 p.	1
1	NA	[8], 40, [2], 41-64, [2], 65-94, [2], 95-138, [4] p.	1
1	NA	[9], 226 p.	1
1	NA	[4], 223 [i.e. 233], [3] p.	1
1	NA	[4], 232, [4] p., [5] leaves of plates	1
1	NA	[62], 656, 659-1143, [55] p., [2] single and [8] double leaves of plates	1
1	NA	[2], 22, 32(i.e. 23) 24-32 [2] p.	1
1	NA	[x], [53], [7]	1
1	NA	[12], 132 p.	1
1	NA	[14], 6, [2], 14, 3, [3], 46, 51-58, [2], 9, [3], 35-44, 47-74, 73-82, [4], 5, [3], 21-36, [4], 87-90, [4], p. 39, 94-96, [4], 2, [2], 21, [3], 9, [3], 18, 21-27, [1], 8, [8, 7-20, [4], 9, [1], 48, 150, [10], 87, [5], 9-124, 123-126, [12], 95, [3], 97-242, [2], 243-262, [4], 265-278, [2], 285-317, [3], 319-408, [2], 409-438, 435-444, [8], 53, [3], 55-270, [4], 273-312, [2], 317-370, [4], 11, [3], 13-66 p.	1
1	NA	[4], 24 p., [1] folded leaf of plates	1
1	NA	[22], 92, [4] p.	1
1	NA	[12], 384 p.	1
1	NA	14, 14-15 p.	1
1	NA	[10], 188, 175-617, [1], 717-1060, 1085-1196, 1199-1366, 1365-1388, [16]; 315, [1]) p., plate	1
1	NA	[14], 256, 261-406, [6] p. [12] leaves of plate	1
1	NA	[14], 216 p., [2] plates	1
1	NA	[260?] p.	1
1	NA	[10], 144, 125-147, [1] p., 2 leaves of plates	1
1	NA	[16], 124 p.	1
1	NA	[5], 139 p.	1
1	NA	[6], 16+ p.	1
1	NA	[2], 26, [124] p.	1
1	NA	8, 16 p.	1
1	NA	[2], 169-182 [i.e. 14] p.	1
1	NA	153, [3] p.	1
1	NA	[10], 135, [1] p.	1
1	NA	[2], 3-11, [1 blank] p.	1
1	NA	[2], 3, 6-7, 6-10 p.	1
1	NA	43, [3], 3, [1]; [2] 14, 13-62, [2], 7, [3] p.	1
1	NA	[2], 57, [3] p.	1
1	NA	37, [11] p.	1
1	NA	44, 18 p.	1
1	NA	[2], 159, [1] p.	1
1	NA	[4], 143, [1], [8], 230+ p., [3] leaves of plates	1
1	NA	[8], 233, [1] p.	1
1	NA	[6], 258 p.	1
1	NA	[16], 208 p.	1
1	NA	[4], 70 p.	1
1	NA	1 sheet (2, [2] p.)	1
1	NA	[10], 221, [1] p.	1
1	NA	[10], 43, [1]	1
1	NA	[2], 200 p.	1
1	NA	[34], 549, [1] p., plates	1
1	NA	[4], 93, [1] p.	1
1	NA	[6], 113, [1] p.	1
1	NA	[2], 14, 21-24 p.	1
1	NA	[8], 66, [2], 24, [8], 196 p.	1
1	NA	180, [12] p., [1] leaf of plates	1
1	NA	[2], 158, [10] p.	1
1	NA	4 [i.e. 3], [1] p.	1
1	NA	[2], 34.	1
1	NA	[2], 16-74 [i.e. 82], [8] p.	1
1	NA	[28], 64, [4], 33, [1], 58, 14 p., [1] leaf of plates	1
1	NA	1+ p.	1
1	NA	[6], 72, [2] p.	1
1	NA	[2], 3, [1], 4, 6 p.	1
1	NA	[20], 101 [i.e. 115], [13] p.	1
1	NA	[40], 679, [1] p.	1
1	NA	pp. 49-56	1
1	NA	[2], 13 [i.e. 16] p.	1
1	NA	[12], 66+ p.	1
1	NA	[32], 319, [1], 384 p., [5] plates	1
1	NA	[12], 265-487, [1] p.	1
1	NA	[6], 92, [2], 191, [4] p.	1
1	NA	270 p., [1] plate	1
1	NA	[6], 161, [1] p.	1
1	NA	[4], 155, [7] p., [4] leaves of folded plates	1
1	NA	[8], 459, [21] p., [24] leaves of plates (1 folded)	1
1	NA	[32], 237, [1] p.	1
1	NA	25, 16-30 p.	1
1	NA	[30], 478 p.	1
1	NA	32, 35-38, [4] p., [1] leaf of plates	1
1	NA	[36], 192 p.	1
1	NA	8, [14] p.	1
1	NA	[10], 55+ p.	1
1	NA	[16], 31, [1] p.	1
1	NA	[2], 287, [1] p.	1
1	NA	[30], 221, [1] p.	1
1	NA	[2], 67 [i.e. 76] p.	1
1	NA	[12], 58, [2], 59, [9], 66, [16], 154, [2], 14, [4], 72, [4], 34, [8], 130, [8], 46, [12], 19, [9], 78, [2], 30, [2], 14, [16], 65, [1] p.	1
1	NA	[2], 55, [1], 152 p.	1
1	NA	[2], 7, 10-50, [2] p.	1
1	NA	[6], 148 [i.e. 149], [3]; [2], 76 p.	1
1	NA	[2], xi, [1], 66 p.	1
1	NA	[2], 1, 4-15, [1], 24 p.	1
1	NA	1, 5 p.	1
1	NA	[16], 173, 176-248, [2] p.	1
1	NA	[4], 55, [1], 90 p.	1
1	NA	20+ p.	1
1	NA	[10], 113 p., 114, 114, 114, 115, 117, 118, 119, 120 folios, 121-274, 277-280, 279-568 p., 569-604 folios, 605-913, [15] p.	1
1	NA	[8], 65 [i.e. 66] p.	1
1	NA	viii, 69, [3] p.	1
1	NA	[8], 418, [8] p.	1
1	NA	[4], 3-10 p.	1
1	NA	22, [2], p.	1
1	NA	255, [1] p., plates	1
1	NA	[20], 269, [3] p.	1
1	NA	[6], 270, [20] p.	1
1	NA	[12], 368, [10], 66, [82], 565-1 p.	1
1	NA	26, p. 15, [3] p.	1
1	NA	[158+] p.	1
1	NA	[2], 43, 34, 39, 40 p.	1
1	NA	2 sheets ([2] l.)	1
1	NA	68, [6] p.	1
1	NA	[2], cxx, 608 p., plate	1
1	NA	[6], 58 p.	1
1	NA	[2], 64, 77-196, [4] p.	1
1	NA	[16], 345, [3] p.	1
1	NA	[8], 158; [4], 169, [3] p., [1] leaf of plate	1
1	NA	[4], 14 p., [33] plates	1
1	NA	[8], 176 p.	1
1	NA	[6], 108, 8, [4] p.	1
1	NA	[6], xii, 27, 36-37, 30-34, 43-46, 39-67, 78-79, 70-355, 348-349, 358-576, 571 [i.e. 1 p.], 576-581, 574 [i.e. 1 p.], 583-920, [22] p., [1] leaf of plates	1
1	NA	[2], 5, [1] p. [1] leaf of plates	1
1	NA	[22], 108, [20], 148 p., plate	1
1	NA	[2], 198, [2] p.	1
1	NA	[4], vii-xviii, 160, 24, xvi, 31, [1] p.	1
1	NA	[2], 32, [2]	1
1	NA	[4], 629, [1] p.	1
1	NA	[6], p. 1, 6-38 p.	1
1	NA	10-11, [1] p.	1
1	NA	[82], 269, [1], 275-312 p.	1
1	NA	[2], 179-182 [i.e. 184] p.	1
1	NA	49, [3] p.	1
1	NA	[28], 168, 179-432, [32] p.	1
1	NA	[2], 165-177, [1] p.	1
1	NA	[3], 4-8, 7-13, [1] p.	1
1	NA	[2], 148p.	1
1	NA	[2], 468 p., [2] leaves of plates	1
1	NA	p. 5-7, [1]	1
1	NA	[22], 411, [1] p., [1] leaf of plates	1
1	NA	xvi, 31, [1] p.	1
1	NA	1, 24-29, 32-40, 43-50 p.	1
1	NA	[4], 224 p.	1
1	NA	[2], 14	1
1	NA	[12], 381, [63] p.	1
1	NA	[14], 195, [7] p., [1] folded leaf of plates	1
1	NA	[4], lvi, 212 p.	1
1	NA	[6], 13, [5] p.	1
1	NA	1 sheet ([1] p.) ; 1/2⁰.	1
1	NA	2 sheets (2 p.)	1
1	NA	[2], 400+ p.	1
1	NA	[14], 159, [1], 169-348, [4] p.	1
1	NA	[2], 186 p.	1
1	NA	[10], 160, 169-256, 265-288, 297-402, [2] p.	1
1	NA	[16], 325, [7] p.	1
1	NA	[2], 19, 6-7, [3], 23-28 p.	1
1	NA	282, [6] p.	1
1	NA	[8], 20, [50], 3-58, 280, 277-334, 3-63, 62-222, [2], 177, [1] p.	1
1	NA	2, 5-16 p.	1
1	NA	[2], 13, [1], 14-16, [1] p.	1
1	NA	[2], 22, 1, 24-29, 32-40, 43-50 p.	1
1	NA	[14], 271, [1] p.	1
1	NA	[2], 92, [4], 93-132, [2], 133-158, [14] p.	1
1	NA	[2], 5, 8-15, [1] p.	1
1	NA	[2], 373, [21] p.	1
1	NA	[4], 268, [2] p.	1
1	NA	[4], 288 p.	1
1	NA	2 sheet (2 p.)	1
1	NA	[10], 304, 307-418, [8] p.	1
1	NA	72, 65-127, [1] p.	1
1	NA	[2], 5-7, [1], 3-16 p.	1
1	NA	8, 11-71, [3], 74-95, 97-598, [2] p.	1
1	NA	[2], 2-6, [1], 7-22 p.	1
1	NA	Pp. 3-6	1
1	NA	19, [1], 11, [1] p.	1
1	NA	[2], 93-96, [2] p.	1
1	NA	[2], 87-90, [2] p.	1
1	NA	[2], 1-11, [1] p.	1
1	NA	[1] sheet	1
1	NA	[8], 136, 185-294, 361-439, [1], 449-488, 553-650, [4], 737-959, [13] p., [1] leaf of plates	1
1	NA	Pp. 8+	1
1	NA	[2], 8, 13-24, [102] p.	1
1	NA	[24], 188 p.	1
1	NA	[4]+ p.	1
1	NA	4+ p.	1
1	NA	[10], 180 p., [1] leaf of plates	1
1	NA	[2], 5 [i.e. 7], [1], 4 p.	1
1	NA	[8], 10, [6] p.	1
1	NA	[8], 71, [2], 121, [2], 85 leaves	1
