author	author_gender	Count
Allen, Israel	NA	     1
Allen, James	NA	     1
Allen, James (1632-1710)	NA	     6
Allen, James (1697-1755)	NA	     1
Allen, James (1739-1808)	NA	     1
Allen, John	NA	    11
Allen, John (1660-1741)	NA	    11
Allen, John (1686-NA)	NA	     1
Allen, John (1687-1765)	NA	     1
Allen, John (1702-1774)	NA	    10
Allen, John (1720-1784)	NA	     5
Allen, John (1741-1774)	NA	    10
Allen, John (1763-1812)	NA	     2
Allen, John (NA-1695)	NA	     1
Allen, John (NA-1742)	NA	     1
Allen, John Bartlett	NA	     1
Allen, John Ward (1741-1742)	ambiguous	     8
Allen, Jolley (1718-1782)	male	     1
Allen, Jonathan (1749-1827)	NA	     4
Allen, Joseph	ambiguous	     3
Allen, Joseph (1709-1793)	ambiguous	     1
Allen, Joseph (1772-1806)	ambiguous	     2
Allen, Joseph Brown	ambiguous	     1
Allen, Joshua	ambiguous	     2
Allen, Lucy	ambiguous	     1
Allen, Mary (NA-1723)	ambiguous	     1
Allen, Matthew (1737-NA)	ambiguous	     1
Allen, Michael (1795-1817)	NA	     1
Allen, Mundeford (NA-1775)	NA	     1
Allen, Nicholas (1569-1571)	NA	     2
Allen, Paul (1775-1826)	ambiguous	     6
Allen, Poulton	NA	     1
Allen, Richard	ambiguous	     3
Allen, Richard (1604-1605)	ambiguous	     3
Allen, Richard (1640-1717)	ambiguous	     3
Allen, Richard (1737-1739)	ambiguous	     1
Allen, Robert (1596-1612)	ambiguous	     6
Allen, Robert (1670-1612)	ambiguous	     1
Allen, Robert (NA-1612)	ambiguous	     5
Allen, Samuel (1790-NA)	NA	     1
Allen, T (1799-NA)	NA	     1
Allen, Thomas	NA	     4
Allen, Thomas (1608-1673)	NA	     9
Allen, Thomas (1681-1755)	NA	    13
Allen, Thomas (1696-1704)	NA	     1
Allen, Thomas (1725-1735)	NA	     2
Allen, Thomas (1728-1793)	NA	     1
Allen, Thomas (1743-1810)	NA	     2
Allen, Thomas (NA-1684)	NA	     1
Allen, Timothy (1715-1806)	NA	     7
Allen, Walter	ambiguous	     1
Allen, William	ambiguous	     5
Allen, William (1532-1594)	ambiguous	    10
Allen, William (1681-1697)	ambiguous	     2
Allen, William (1704-1780)	ambiguous	     1
Allen, William (1736-1742)	ambiguous	     1
Allen, William (1770-1843)	ambiguous	     3
Allen, William (NA-1679)	ambiguous	     1
Allen, William (NA-1686)	ambiguous	    29
Allen, William (NA-1786)	ambiguous	     1
Allen, William (NA-1811)	ambiguous	     1
Allestree, Charles (1653-1707)	ambiguous	     3
Allestree, Richard	ambiguous	    13
Allestree, Richard (1617-1643)	ambiguous	    30
Allestree, Richard (1619-1681)	ambiguous	   318
Allestree, Thomas (1637-1715)	NA	     3
Allett, Thomas (1693-1694)	NA	     1
Alletz, Pons Augustin (1705-1785)	male	     5
Alley, George (1767-1768)	ambiguous	     1
Alley, Jerom (1760-1827)	male	     8
Alley, Peter	NA	     3
Alley, Sarah	ambiguous	     1
Alley, William (1510-1570)	ambiguous	     2
Alleyn, E	NA	     1
Alleyn, Henry (1606-1614)	ambiguous	     7
Alleyn, Thomas	NA	     2
Alleyne, James	NA	     1
Alleyne, John (1659-1739)	NA	     2
Alleyne, John (1659-1777)	NA	     3
Alleyne, John Gay (1724-1801)	ambiguous	     2
Allgood, 	NA	     1
Allibon, Job	NA	     1
Allibond, John (1597-1658)	NA	     4
Allin, James (1692-1747)	NA	     7
Allin, John (1596-1671)	NA	     4
Allin, Ralph	ambiguous	     1
Alline, Henry (1748-1784)	ambiguous	    11
Allinga, Peter (1692-1747)	NA	     1
Allingham, John Till (1799-1810)	NA	     6
Allingham, William	ambiguous	     1
Allington, John (NA-1682)	NA	    11
Allis, John (NA-1705)	NA	     2
Allison, John (1644-1683)	NA	     1
Allison, Matthew (1714-1794)	ambiguous	     1
Allison, Patrick (1740-1802)	NA	     5
Allison, Thomas (1697-NA)	NA	     1
Alliston, Joseph	ambiguous	     2
Allix, Pierre (1614-1717)	NA	     1
Allix, Pierre (1641-1717)	NA	    23
Alloa, 	female	     1
Allott, Bryan (1738-1803)	ambiguous	     1
Allott, Robert (1600-NA)	ambiguous	     6
Alloway, David Cathcart (1764-1829)	ambiguous	     1
Allport, John	NA	     1
Allsopp, Nicholas	NA	     1
Allston, William (1771-1848)	ambiguous	     1
Allt, William	ambiguous	     1
Allvey, Samuel	NA	     1
Allwood, Philip	NA	     2
Allwyn, Robert	ambiguous	     1
Ally, William	ambiguous	     1
Allyn, John (1767-1696)	NA	     1
Allyn, John (1767-1833)	NA	     3
Allyn, Richard	ambiguous	     1
Allyne, Robert	ambiguous	     3
Almansa Y Mendoza, Andres	ambiguous	     2
Almanza, Anthony D'	NA	     1
Almanza, Aron De		     2
Almasa, 	female	     1
Almeida, Manuel De (1580-1646)		     1
Almeloveen, Theodoor Jansson Van (1657-1712)	ambiguous	     1
Almon, John (1737-1805)	NA	    77
Almond, Oliver	ambiguous	     2
Almond, Robert	ambiguous	     1
Almoni, Peloni	NA	     1
Almonides, 	NA	     2
Alpha, 	ambiguous	     1
Alpini, Prosper (1553-1617)	male	     1
Alport, Edward	NA	     1
Alsop, Anthony (1671-1726)	NA	     4
Alsop, George (1638-NA)	ambiguous	     3
Alsop, James	NA	     1
Alsop, John (1724-1794)	NA	     1
Alsop, Nathaniel	NA	     1
Alsop, Richard (1761-1815)	ambiguous	     3
Alsop, Vincent (1629-1703)	NA	    23
Alsoppe, Thomas	NA	     1
Alsted, Johann Heinrich (1588-1638)	ambiguous	     5
Alston, Charles (1683-1760)	ambiguous	     9
Alston, Edward (1642-1722)	NA	     2
Alston, John	NA	     2
Alston, Joseph (1665-1716)	ambiguous	     1
Alston, Mary (1670-1708)	ambiguous	     1
Alston, Rowland	male	     1
Altham, Edward (NA-1688)	NA	     1
Altham, James (1731-1732)	NA	     1
Altham, Michael (1633-1705)	NA	    13
Altham, Roger (1658-1730)	NA	    12
Althens, Margaret Magdalen (1752-1789)	ambiguous	     1
Altieri, F	NA	    11
Alting, Heinrich (1583-1644)	NA	     2
Altior, J	NA	     2
Alton, 	ambiguous	     1
Alured, Matthew	ambiguous	     2
Alured, Thomas	NA	     2
Alvanley, Richard Pepper Arden (1745-1804)	ambiguous	     1
Alvara, Fadrique De		     1
Alvarado, Felix Anthony De		     3
Alvares, Manuel (1526-1583)	ambiguous	    26
Alves, Andrew (NA-1760)	NA	     1
Alves, Henrietta	NA	     1
Alves, James	NA	     1
Alves, Joannes	male	     1
Alves, Margaret	ambiguous	     1
Alves, Robert (1745-1794)	ambiguous	     6
Alvey, Henry (NA-1627)	ambiguous	     1
Alvey, Thomas (1645-1704)	NA	     1
Alvira, 	NA	     1
Amadeus, Victor (1666-1732)	ambiguous	     1
Amalie, Sophie (1628-1685)	ambiguous	     1
Amator, Clementiae	NA	     1
Amator, Legis	NA	     1
Ambel, Jon	ambiguous	     1
Ambler, Charles (NA-1794)	ambiguous	     1
Ambrose,  (397-NA)	NA	     2
Ambrose, Bishop Of Milan (397-NA)	ambiguous	     1
Ambrose, Elizabeth (1680-1717)	ambiguous	     1
Ambrose, Isaac (1604-1664)	NA	    83
Ambrose, John (1705-1771)	NA	     4
Ambrose, John (1780-1771)	NA	     2
Ambrose, Samuel	NA	     1
Ambrose, Thomas	NA	     1
Ambross, 	male	     1
Amcotts,  (1646-NA)	NA	     1
Amelia, 	ambiguous	     1
Amelot De La Houssaye, Abraham Nicolas (1634-1706)	ambiguous	     1
Amelung, John Frederick (1741-1798)	NA	     1
Amery, Thomas	NA	     4
Ames, Fisher (1758-1808)	ambiguous	    12
Ames, Joseph (1689-1759)	ambiguous	     5
Ames, Levi (1752-1773)	ambiguous	     3
Ames, Nathaniel (1708-1764)	NA	    70
Ames, Nathaniel (1741-1822)	NA	    58
Ames, Philomath N	NA	     1
Ames, Richard (1693-1693)	ambiguous	    39
Ames, William	ambiguous	     2
Ames, William (1576-1633)	ambiguous	    30
Ames, William (1662-NA)	ambiguous	     1
Ames, William (NA-1662)	ambiguous	     5
Ames, William (NA-1689)	ambiguous	     1
Ameyden, Dirk (1586-1656)	male	     1
Amherst, Charles Selby	ambiguous	     1
Amherst, Jeffery (1717-1797)	NA	     3
Amherst, S	NA	     1
Amhurst, N (1697-1742)	NA	    46
Amiel, John	NA	     1
Amiraut, Christopher	ambiguous	     2
Amlac, 	NA	     1
Amman, Johann Conrad (1669-1724)	ambiguous	     1
Ammonet, S	NA	     1
Amner, John (1579-1641)	NA	     1
Amner, Richard (1736-1803)	ambiguous	     4
Amoreux, Pierre Joseph (1741-1824)	ambiguous	     1
Amory, Thomas (1684-1710)	NA	     1
Amory, Thomas (1691-1788)	NA	     7
Amory, Thomas (1701-1774)	NA	    28
Amos, William (NA-1824)	ambiguous	     1
Amphictyon, 	NA	     1
Amphlett, W (1796-1819)	NA	     1
Amsterdam, Burgher	NA	     2
Amy, S	NA	     2
Amy, Thomas	NA	     1
Amyas, Richard	ambiguous	     1
Amyatt, James	NA	     1
Amyraut, Moïse (1596-1664)	NA	     3
Amyraut, Paul (1600-1601)	ambiguous	     1
Anastasius,  (640-700)	NA	     1
Anburey, Thomas	NA	     2
Ancaster, Brownlow Bertie (1729-1809)	ambiguous	     2
Ancaster, Peregrine Bertie (1714-1778)	ambiguous	     1
Ancell, James (1729-1730)	NA	     1
Ancell, Samuel (NA-1802)	NA	     9
Ancillon, Charles (1659-1715)	ambiguous	     3
Ancourt, 	NA	    11
Anderdon, Christopher	ambiguous	     1
Anderdon, John (1624-1685)	NA	     7
Anderdon, Mary	ambiguous	     1
Anderson, 	NA	     2
Anderson, Adam (1692-1715)	ambiguous	     5
Anderson, Aeneas	NA	    10
Anderson, Agnes (1637-1716)	NA	     2
Anderson, Alexander (1715-1723)	ambiguous	     1
Anderson, Alexander (1775-1870)	ambiguous	     1
Anderson, Alexander (1792-NA)	ambiguous	     1
Anderson, Alexander Purcell	ambiguous	     1
Anderson, Alexr (1799-NA)	male	     1
Anderson, Andrew	NA	     4
Anderson, Anthony (NA-1593)	NA	     7
Anderson, Charles	ambiguous	     1
Anderson, David (1673-1733)	ambiguous	     2
Anderson, Edward	NA	     2
Anderson, Elizabeth	ambiguous	     1
Anderson, Francis (NA-1746)	ambiguous	     2
Anderson, George	ambiguous	     7
Anderson, George (1635-1710)	ambiguous	     1
Anderson, George (1676-1756)	ambiguous	     6
Anderson, George (1739-NA)	ambiguous	     1
Anderson, George (1760-1796)	ambiguous	     3
Anderson, George (NA-1638)	ambiguous	     1
Anderson, Gilbert	NA	     1
Anderson, Helen (1744-1748)	ambiguous	     2
Anderson, Henry (1581-1582)	ambiguous	     2
Anderson, Henry (1651-1652)	ambiguous	     5
Anderson, Henry (NA-1761)	ambiguous	     1
Anderson, Isabel (1700-NA)	ambiguous	     1
Anderson, Isabel (1744-NA)	ambiguous	     1
Anderson, J W	NA	     3
Anderson, James	NA	     4
Anderson, James (1589-NA)	NA	     1
Anderson, James (1662-1728)	NA	    10
Anderson, James (1680-1739)	NA	    32
Anderson, James (1719-1794)	NA	     1
Anderson, James (1739-1808)	NA	    40
Anderson, James (1740-1809)	NA	    28
Anderson, James (1750-1759)	NA	     2
Anderson, James (1793-1823)	NA	     1
Anderson, James (NA-1826)	NA	     1
Anderson, Janet	ambiguous	     2
Anderson, John	NA	    16
Anderson, John (1667-1721)	NA	    20
Anderson, John (1726-1796)	NA	     7
Anderson, John (1730-1804)	NA	     8
Anderson, John (1732-1794)	NA	     1
Anderson, John (1746-NA)	NA	     3
Anderson, John (1748-1830)	NA	     7
Anderson, John (1767-1835)	NA	     1
Anderson, John (1787-1799)	NA	     1
Anderson, John (1797-NA)	NA	     1
Anderson, John E	NA	     1
Anderson, Katherine	ambiguous	     2
Anderson, Margaret (1721-1713)	ambiguous	     1
Anderson, Margaret (1721-1773)	ambiguous	     2
Anderson, Patrick	NA	     2
Anderson, Patrick (1575-1624)	NA	     1
Anderson, Patrick (1618-1635)	NA	     6
Anderson, Peter (NA-1803)	NA	     1
Anderson, R (1770-1833)	NA	     2
Anderson, Richard	ambiguous	     1
Anderson, Robert	ambiguous	     9
Anderson, Robert (1668-1696)	ambiguous	     9
Anderson, Robert (1750-1830)	ambiguous	     3
Anderson, Rose (1775-1776)	NA	     1
Anderson, Samuel	NA	     2
Anderson, Thomas (1670-NA)	NA	     1
Anderson, Thomas (1696-NA)	NA	     1
Anderson, Thomas (1747-NA)	NA	     2
Anderson, Walter (1723-1800)	ambiguous	     8
Anderson, William	ambiguous	    17
Anderson, William (1669-1711)	ambiguous	     2
Anderson, William (1720-1767)	ambiguous	     1
Anderson, William (1799-NA)	ambiguous	     2
Anderson, William (NA-1774)	ambiguous	     1
Anderton, James (1624-NA)	NA	     7
Anderton, Lawrence	ambiguous	     5
Anderton, Thomas (1671-NA)	NA	     3
Anderton, William (NA-1693)	ambiguous	     2
André, John (1751-1780)	NA	     6
André, John (1751-1780)	NA	     9
André, John Lewis (1768-1771)	ambiguous	     2
André, William	ambiguous	     2
Andreä, Johann Valentin (1586-1654)	ambiguous	     1
Andreae, Antonius (NA-1320)	NA	     2
Andree, John (1699-1785)	NA	     9
Andree, John (1740-1820)	NA	     8
Andree, R John	NA	     2
Andrei, Antonio	NA	     6
Andrés, Juan	ambiguous	     1
Andrew, 	NA	     3
Andrew, George	ambiguous	     1
Andrew, John (1760-1766)	NA	     8
Andrew, Jonathan	NA	     1
Andrew, Merry	ambiguous	    32
Andrew, Thomas (1719-1722)	NA	     1
Andrew, Thomas (1790-1722)	NA	     1
Andrew, Thomas (NA-1722)	NA	     1
Andrew, Thomas Harrison	NA	     1
Andrew, William	ambiguous	     2
Andrewe, George (1575-1648)	ambiguous	     1
Andrewe, Thomas	NA	     1
Andrewes, Bartimaeus	NA	     3
Andrewes, Gerrard (1750-1825)	NA	     2
Andrewes, John (1615-NA)	NA	    32
Andrewes, Lancelot (1555-1626)	male	    94
Andrewes, R	NA	     2
Andrewes, Thomas (1687-1688)	NA	     7
Andrewes, William	ambiguous	     2
Andrews, 	NA	     2
Andrews, Benajah (1760-1805)	male	     1
Andrews, Charles	ambiguous	     2
Andrews, David	ambiguous	     1
Andrews, Edward (1642-NA)	NA	     3
Andrews, Elisha (1768-1840)	ambiguous	     1
Andrews, Elizabeth	ambiguous	     1
Andrews, Eusebius (NA-1650)	male	     2
Andrews, George (1666-1705)	ambiguous	     1
Andrews, George (1797-1705)	ambiguous	     1
Andrews, Henry	ambiguous	     1
Andrews, Henry Charles (1799-1828)	ambiguous	     3
Andrews, James Pettit (1737-1797)	male	    11
Andrews, John	NA	     4
Andrews, John (1582-1583)	NA	     4
Andrews, John (1687-NA)	NA	     2
Andrews, John (1693-1747)	NA	     3
Andrews, John (1698-1699)	NA	     1
Andrews, John (1720-1724)	NA	     2
Andrews, John (1729-1813)	NA	     4
Andrews, John (1736-1809)	NA	    31
Andrews, John (1746-1813)	NA	     4
Andrews, John (1764-1845)	NA	     2
Andrews, John Ames	NA	     1
Andrews, Joseph (NA-1769)	ambiguous	     2
Andrews, Miles Peter (NA-1814)	NA	    32
Andrews, Mordecai	NA	     1
Andrews, Richard (1721-NA)	ambiguous	     2
Andrews, Robert (1723-1766)	ambiguous	     3
Andrews, Samuel (1737-1818)	NA	     9
Andrews, Samuel (1740-1818)	NA	     1
Andrews, T	NA	     1
Andrews, Thomas (1678-1679)	NA	     2
Andrews, William	ambiguous	     3
Andrews, William (1635-1713)	ambiguous	    62
Andrews, William (1656-1683)	ambiguous	    64
Andrews, William (NA-1736)	ambiguous	     1
Andronicus, 	NA	     2
Andros, Thomas (1759-1845)	NA	     3
Androzzi, Fulvio (1523-1575)	NA	     4
Andry De Bois-regard, Nicolas (1658-1742)	NA	     2
Aneau, Barthélemy (NA-1561)	NA	     1
Angel, Eliz	NA	     1
Angel, John (1555-1655)	NA	     3
Angell, John (NA-1764)	NA	     6
Angell, Philemon	NA	     2
Angelo-tremamondo, Francis	ambiguous	     2
Angelo, Domenico (1717-1802)	NA	     3
Angelo, Michael	NA	     3
Angelos, Christopher	ambiguous	     1
Angelus, Christophorus (NA-1638)	male	     6
Angelus, Johannes (1463-1512)	male	     1
Anger, Jane	ambiguous	     1
Angerstein, John Julius (1735-1823)	NA	     3
Anghiera, Pietro Martire D' (1467-1526)	male	     7
Anghiera, Pietro Martiro D' (1457-1526)	male	     1
Angier, Ames (1681-1738)	NA	     2
Angier, Charles	ambiguous	     2
Angier, John (1605-1677)	NA	     4
Angier, John (1701-1787)	NA	     1
Angier, Samuel	NA	     4
Angiolini, Gasparo (1731-1803)	male	     1
Anglais, Médecin	NA	     1
Anglesey, Arthur Annesley (1614-1686)	female	    17
Anglesey, Arthur Annesley (1677-1737)	female	     2
Anglesey, James Annesley (1674-1702)	female	     2
Anglesey, Richard Annesley (1694-1761)	ambiguous	     6
Anglicane, Laique	NA	     1
Anglois, Franc	ambiguous	     1
Anglois, Seigneur	NA	     1
Anglus, Philo (1689-NA)	NA	     1
Angresteen, J	NA	     3
Anguish, Edmund	NA	     1
Anguish, Thomas (1699-1763)	NA	     4
Angus, Alexander (1721-1802)	ambiguous	     2
Angus, Barbara	ambiguous	     2
Angus, James Douglas (1646-NA)	ambiguous	     1
Angus, John (1724-1801)	NA	     2
Angus, John (1767-1774)	NA	     2
Angus, John (NA-1723)	NA	     1
Angus, Margaret (NA-1821)	ambiguous	     1
Angus, William (1752-1821)	ambiguous	     4
Anjema, Henry	ambiguous	     1
Anjou, François (1554-1584)	NA	     1
Anketell, John (1750-NA)	NA	     6
Annan, Robert (1742-1819)	ambiguous	     3
Annand, William (1633-1689)	ambiguous	    12
Annandale, Charlotte Johnston (NA-1762)	female	     8
Annandale, George Van Den Bempdé (1720-1792)	ambiguous	    13
Annandale, George Van Den Bempdé (1720-1792)	ambiguous	     4
Annandale, George Van Den Bempdé-johnstone (1720-1792)	ambiguous	     1
Annandale, James Johnston (1687-1730)	NA	     9
Annandale, William Johnston (1664-1721)	ambiguous	     1
Anne,  (1665-1714)	ambiguous	    12
Annely, Bernard	ambiguous	     1
Annereau, J	NA	     1
Annesley, Alexander (NA-1813)	ambiguous	     2
Annesley, Arthur (1760-1841)	NA	     1
Annesley, Charles	ambiguous	     2
Annesley, Francis (1707-NA)	ambiguous	     4
Annesley, James (1715-1760)	NA	    22
Annesley, Martin	ambiguous	     2
Annesley, Maurice	ambiguous	     5
Annesley, Samuel (1620-1696)	NA	     9
Annet, Peter (1693-1769)	NA	    41
Annunciação Justiniano, Diogo Da (1654-1713)	ambiguous	     1
Ano, Teshino	NA	     1
Anonimus, Semper	NA	     1
Anonymus, Junius	male	     1
Anquetil, Louis-pierre (1723-1806)	NA	     2
Ansaldi, Casto Innocente (1710-1780)	ambiguous	     1
Ansell, 	NA	     5
Anson, George (1697-1762)	ambiguous	    37
Anspach, Louis Amédée	ambiguous	     1
Ansquer De Ponçol, Henri-simon-joseph (1730-1783)	NA	     1
Anstey, Christopher (1724-1805)	ambiguous	    65
Anstey, John (NA-1819)	NA	     2
Anstice, Robert	ambiguous	     2
Anstie, John	NA	     5
Anstis, John (1669-1744)	NA	    10
Anstruther-paterson, Anne (NA-1822)	ambiguous	     4
Anstruther, 	NA	     1
Anstruther, Alexander (1769-1819)	ambiguous	     1
Anstruther, John (1673-1754)	NA	     5
Anstruther, John (1718-1799)	NA	     9
Anstruther, John (1751-1818)	NA	     1
Anstruther, John (1753-1811)	NA	     6
Anstruther, Philip (1688-1760)	NA	     1
Anstruther, Philip (1688-1763)	NA	     1
Anstruther, Philip (1688-NA)	NA	     2
Anstruther, Robert (1733-1818)	ambiguous	     6
Anstruther, William (NA-1711)	ambiguous	     1
Anṭākī, Dāwūd Ibn ʿumar (NA-1599)	male	     1
Antes, Henry (1701-1755)	ambiguous	     1
Antes, John	NA	     1
Anthing, Frederic (1753-1805)	NA	     5
Anthony, 	NA	    18
Anthony, Charles (1600-1685)	ambiguous	     1
Anthony, Francis (1550-1623)	ambiguous	     3
Anthony, John (1585-1655)	NA	     3
Anthony, M (1656-1703)	NA	     1
Anthony, Susanna (1726-1791)	female	     2
Anthony, William (NA-1792)	ambiguous	     1
Anti-jack-presbyter, Embroyan	NA	     1
Antininny, 	NA	     1
Antoine, 	ambiguous	     1
Antoinette, Marie (1755-1793)	ambiguous	    13
Anton, Pasqual Joseph	ambiguous	     1
Anton, Robert (1584-1585)	ambiguous	     3
Antonelli, Leonardo (1730-1811)	ambiguous	     3
Antonini, Annibale (1702-1753)	male	     3
Antoninus, Augustus	ambiguous	     2
Antonio, 	NA	     1
António,  (1531-1595)	NA	     3
António,  (1531-1595)	NA	     3
Antoniotto, Giorgio (1692-1776)	NA	     2
Antoniszoon, Cornelis (1499-NA)	NA	    12
Antracollo, J	NA	     1
Antraigues, Emmanuel-louis-henri-alexandre De Launay (1753-1812)		     2
Antraigues, Emmanuel-louis-henri-alexandre De Launay (1754-1812)		     7
Antrim, Randal Macdonnell (1609-1683)	ambiguous	     2
Antrobus, Richard	ambiguous	     1
Anville, Jean Baptiste Bourgignon D' (1697-1782)	ambiguous	    12
Anville, Jean Baptiste Bourguignon D' (1697-1782)	ambiguous	     1
Anwick, I	NA	     1
Anwykyll, John	NA	     8
Anyan, Thomas (1580-1632)	NA	     2
Ap Rhys, Udal	NA	     3
Aphthonius, 	NA	    18
Apicius, 	NA	     1
Apleford, Robert	ambiguous	     1
Apletre, John	NA	     3
Aplin, John (NA-1772)	NA	     4
Apollinaris,  (390-NA)	male	     1
Apollodorus, 	NA	     3
Apollonius, 	male	    14
Apollonius, Willem (1602-1657)	NA	     2
Apollyon, 	NA	     1
Apostles, Hearer	NA	     2
Appelius, Joannes	male	     1
Apperley, Thomas (1673-1735)	NA	     1
Appianus, 	NA	     8
Appleby, Thomas	NA	     2
Appleby, William (1761-NA)	ambiguous	     4
Applegarth, Robert	ambiguous	     6
Appleton, Henry (1650-1654)	ambiguous	     1
Appleton, James (1742-1813)	NA	     2
Appleton, Jesse (1772-1819)	ambiguous	     1
Appleton, John (1739-1817)	NA	     1
Appleton, Nathaniel (1693-1784)	NA	    38
Appleton, Nathaniel (1731-1798)	NA	     1
Apprentice, 	NA	     1
Après De Mannevillette, Jean-baptiste-nicolas-denis D'	NA	     2
Après De Mannevillette, Jean-baptiste-nicolas-denis D'	NA	     1
Aprichard, Richard	ambiguous	     1
Apthorp, East (1733-1816)	ambiguous	    15
Apuleius, 	NA	    11
Aquafortis, 	NA	     1
Aquila, 	ambiguous	     1
Aquin De Château-lyon, Pierre-louis D' (1720-1796)	NA	     2
Ar , A	NA	     1
Arabin, William John	ambiguous	     1
Aram, Eugene (1704-1759)	ambiguous	    14
Aram, Thomas	NA	     1
Aranda, Emanuel D' (1602-NA)	NA	     2
Aratus, 	male	     4
Aray, Martin	ambiguous	     1
Arbiter, Petronius	male	    24
Arbuckle, James	NA	    14
Arbuthnot, Agnes	NA	     1
Arbuthnot, Anne	ambiguous	     2
Arbuthnot, Archibald	NA	     8
Arbuthnot, Elisabeth	ambiguous	     1
Arbuthnot, George	ambiguous	     1
Arbuthnot, James	NA	     1
Arbuthnot, John (1667-1735)	NA	   127
