original	gatherings.original	width.original	height.original	obl.original	gatherings	width	height	obl	area	Count
2⁰ .	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    10
45 x 28 cm.	NA	28.0	45.0	FALSE	NA	28.0	45.0	NA	1260.00	    10
28 x 22 cm.	NA	22.0	28.0	FALSE	NA	22.0	28.0	NA	 616.00	    10
34 x 19 cm.	NA	19.0	34.0	FALSE	NA	19.0	34.0	NA	 646.00	    10
12 x 19 cm.	NA	12.0	19.0	FALSE	NA	12.0	19.0	NA	 228.00	    10
31 x 22 cm.	NA	22.0	31.0	FALSE	NA	22.0	31.0	NA	 682.00	    10
12⁰ .	12mo	NA	NA	FALSE	12mo	12.5	19.0	 0	 237.50	    10
32 x 22 cm.	NA	22.0	32.0	FALSE	NA	22.0	32.0	NA	 704.00	    10
1/32⁰.	32mo	NA	NA	FALSE	32mo	 7.0	12.0	 0	  84.00	    10
42 x 27 cm.	NA	27.0	42.0	FALSE	NA	27.0	42.0	NA	1134.00	    10
51 x 40 cm.	NA	40.0	51.0	FALSE	NA	40.0	51.0	NA	2040.00	    10
22 cm (4⁰)	4to	NA	22.0	FALSE	4to	18.0	22.0	 0	 396.00	    10
47 cm (2⁰)	2fo	NA	47.0	FALSE	2fo	30.0	47.0	 0	1410.00	    10
33 cm (1/2⁰)	2fo	NA	33.0	FALSE	2fo	22.0	33.0	 0	 726.00	    10
30 cm (1/2⁰)	2fo	NA	30.0	FALSE	2fo	20.0	30.0	 0	 600.00	    10
6⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     9
fol	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     9
1/4°.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     9
2°.	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     9
16 cm (12⁰)	12mo	NA	16.0	FALSE	12mo	11.5	16.0	 0	 184.00	     9
14 cm. 12⁰	12mo	NA	14.0	FALSE	12mo	10.0	14.0	 0	 140.00	     9
?	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     9
26 x 22 cm.	NA	22.0	26.0	FALSE	NA	22.0	26.0	NA	 572.00	     9
54 x 42 cm.	NA	42.0	54.0	FALSE	NA	42.0	54.0	NA	2268.00	     9
21 x 13 cm.	NA	13.0	21.0	FALSE	NA	13.0	21.0	NA	 273.00	     9
29 x 23 cm.	NA	23.0	29.0	FALSE	NA	23.0	29.0	NA	 667.00	     9
43 x 33 cm.	NA	33.0	43.0	FALSE	NA	33.0	43.0	NA	1419.00	     9
36 x 24 cm.	NA	24.0	36.0	FALSE	NA	24.0	36.0	NA	 864.00	     9
9 cm.	NA	NA	 9.0	FALSE	NA	 6.0	 9.0	NA	  54.00	     9
8⁸.	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     9
17 cm (8⁰)	8vo	NA	17.0	FALSE	8vo	12.0	17.0	 0	 204.00	     9
26 cm (4⁰)	4to	NA	26.0	FALSE	4to	20.0	26.0	 0	 520.00	     9
18 cm (12⁰)	12mo	NA	18.0	FALSE	12mo	12.0	18.0	 0	 216.00	     9
23 cm. (8⁰)	8vo	NA	23.0	FALSE	8vo	15.0	23.0	 0	 345.00	     9
32 cm. (2⁰)	2fo	NA	32.0	FALSE	2fo	21.0	32.0	 0	 672.00	     9
30 cm. (2⁰)	2fo	NA	30.0	FALSE	2fo	20.0	30.0	 0	 600.00	     9
2⁰ (29 cm.).	2fo	NA	29.0	FALSE	2fo	19.0	29.0	 0	 551.00	     9
1°	1to	NA	NA	FALSE	1to	60.0	90.0	 0	5400.00	     8
56 x 45 cm.	NA	45.0	56.0	FALSE	NA	45.0	56.0	NA	2520.00	     8
30 x 21 cm.	NA	21.0	30.0	FALSE	NA	21.0	30.0	NA	 630.00	     8
30 x 22 cm.	NA	22.0	30.0	FALSE	NA	22.0	30.0	NA	 660.00	     8
8⁰ and 12⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     8
19 x 12 cm.	NA	12.0	19.0	FALSE	NA	12.0	19.0	NA	 228.00	     8
23 x 14 cm.	NA	14.0	23.0	FALSE	NA	14.0	23.0	NA	 322.00	     8
40 x 24 cm.	NA	24.0	40.0	FALSE	NA	24.0	40.0	NA	 960.00	     8
22 x 14 cm.	NA	14.0	22.0	FALSE	NA	14.0	22.0	NA	 308.00	     8
43 x 28 cm.	NA	28.0	43.0	FALSE	NA	28.0	43.0	NA	1204.00	     8
1/2⁰?.	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     8
4⁰ and 2⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     8
1⁰&1/2⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     8
obl. 16⁰ in 8's.	16mo	NA	NA	 TRUE	16mo	15.0	12.0	 1	 180.00	     8
53 cm.	NA	NA	53.0	FALSE	NA	33.0	53.0	NA	1749.00	     8
31 cm. (2⁰)	2fo	NA	31.0	FALSE	2fo	20.0	31.0	 0	 620.00	     8
29 x 17 cm.	NA	17.0	29.0	FALSE	NA	17.0	29.0	NA	 493.00	     7
30 x 18 cm.	NA	18.0	30.0	FALSE	NA	18.0	30.0	NA	 540.00	     7
21 x 16 cm.	NA	16.0	21.0	FALSE	NA	16.0	21.0	NA	 336.00	     7
31 x 25 cm.	NA	25.0	31.0	FALSE	NA	25.0	31.0	NA	 775.00	     7
⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     7
26 x 21 cm.	NA	21.0	26.0	FALSE	NA	21.0	26.0	NA	 546.00	     7
51 x 41 cm.	NA	41.0	51.0	FALSE	NA	41.0	51.0	NA	2091.00	     7
43 x 31 cm.	NA	31.0	43.0	FALSE	NA	31.0	43.0	NA	1333.00	     7
27 x 20 cm.	NA	20.0	27.0	FALSE	NA	20.0	27.0	NA	 540.00	     7
8	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     7
38 x 30 cm.	NA	30.0	38.0	FALSE	NA	30.0	38.0	NA	1140.00	     7
29 x 19 cm.	NA	19.0	29.0	FALSE	NA	19.0	29.0	NA	 551.00	     7
50 x 40 cm.	NA	40.0	50.0	FALSE	NA	40.0	50.0	NA	2000.00	     7
29 x 24 cm.	NA	24.0	29.0	FALSE	NA	24.0	29.0	NA	 696.00	     7
42 x 24 cm.	NA	24.0	42.0	FALSE	NA	24.0	42.0	NA	1008.00	     7
37 x 31 cm.	NA	31.0	37.0	FALSE	NA	31.0	37.0	NA	1147.00	     7
41 x 26 cm.	NA	26.0	41.0	FALSE	NA	26.0	41.0	NA	1066.00	     7
25 x 21 cm.	NA	21.0	25.0	FALSE	NA	21.0	25.0	NA	 525.00	     7
45 x 27 cm.	NA	27.0	45.0	FALSE	NA	27.0	45.0	NA	1215.00	     7
54 x 44 cm.	NA	44.0	54.0	FALSE	NA	44.0	54.0	NA	2376.00	     7
49 x 39 cm.	NA	39.0	49.0	FALSE	NA	39.0	49.0	NA	1911.00	     7
19 x 13 cm.	NA	13.0	19.0	FALSE	NA	13.0	19.0	NA	 247.00	     7
15 cm (12⁰)	12mo	NA	15.0	FALSE	12mo	11.0	15.0	 0	 165.00	     7
8⁰.;8⁰.	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     7
16mo	16mo	NA	NA	FALSE	16mo	12.0	15.0	 0	 180.00	     7
34 cm (2⁰)	2fo	NA	34.0	FALSE	2fo	22.0	34.0	 0	 748.00	     7
24 cm (8⁰)	8vo	NA	24.0	FALSE	8vo	15.0	24.0	 0	 360.00	     7
17 cm (12⁰)	12mo	NA	17.0	FALSE	12mo	12.0	17.0	 0	 204.00	     7
4⁰ (22 cm.).	4to	NA	22.0	FALSE	4to	18.0	22.0	 0	 396.00	     7
23 cm. (4⁰)	4to	NA	23.0	FALSE	4to	18.0	23.0	 0	 414.00	     7
35 cm. (2⁰)	2fo	NA	35.0	FALSE	2fo	23.0	35.0	 0	 805.00	     7
1/2⁰ (33 cm.).	2fo	NA	33.0	FALSE	2fo	22.0	33.0	 0	 726.00	     7
12⁰ and 8⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     6
1/2⁰; 2⁰.	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     6
50 cm. (2⁰)	2fo	NA	50.0	FALSE	2fo	32.0	50.0	 0	1600.00	     6
25 x 18 cm.	NA	18.0	25.0	FALSE	NA	18.0	25.0	NA	 450.00	     6
13 cm. 12⁰	12mo	NA	13.0	FALSE	12mo	13.0	20.0	 0	 260.00	     6
19 x 16 cm.	NA	16.0	19.0	FALSE	NA	16.0	19.0	NA	 304.00	     6
39 x 30 cm.	NA	30.0	39.0	FALSE	NA	30.0	39.0	NA	1170.00	     6
40 x 33 cm.	NA	33.0	40.0	FALSE	NA	33.0	40.0	NA	1320.00	     6
29 x 22 cm.	NA	22.0	29.0	FALSE	NA	22.0	29.0	NA	 638.00	     6
11 x 18 cm.	NA	11.0	18.0	FALSE	NA	11.0	18.0	NA	 198.00	     6
(1/2')	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     6
44 x 26 cm.	NA	26.0	44.0	FALSE	NA	26.0	44.0	NA	1144.00	     6
21 x 18 cm.	NA	18.0	21.0	FALSE	NA	18.0	21.0	NA	 378.00	     6
32 x 18 cm.	NA	18.0	32.0	FALSE	NA	18.0	32.0	NA	 576.00	     6
40 x 27 cm.	NA	27.0	40.0	FALSE	NA	27.0	40.0	NA	1080.00	     6
51 x 39 cm.	NA	39.0	51.0	FALSE	NA	39.0	51.0	NA	1989.00	     6
22 x 17 cm.	NA	17.0	22.0	FALSE	NA	17.0	22.0	NA	 374.00	     6
13 x 23 cm.	NA	13.0	23.0	FALSE	NA	13.0	23.0	NA	 299.00	     6
44 x 36 cm.	NA	36.0	44.0	FALSE	NA	36.0	44.0	NA	1584.00	     6
41 x 27 cm.	NA	27.0	41.0	FALSE	NA	27.0	41.0	NA	1107.00	     6
56 x 46 cm.	NA	46.0	56.0	FALSE	NA	46.0	56.0	NA	2576.00	     6
57 x 46 cm.	NA	46.0	57.0	FALSE	NA	46.0	57.0	NA	2622.00	     6
42 x 35 cm.	NA	35.0	42.0	FALSE	NA	35.0	42.0	NA	1470.00	     6
16 cm. (8vo and 12mo)	NA	NA	16.0	FALSE	NA	11.0	16.0	NA	 176.00	     6
53 x 43 cm.	NA	43.0	53.0	FALSE	NA	43.0	53.0	NA	2279.00	     6
22 x 16 cm.	NA	16.0	22.0	FALSE	NA	16.0	22.0	NA	 352.00	     6
37 x 22 cm.	NA	22.0	37.0	FALSE	NA	22.0	37.0	NA	 814.00	     6
36 x 20 cm.	NA	20.0	36.0	FALSE	NA	20.0	36.0	NA	 720.00	     6
29 x 21 cm.	NA	21.0	29.0	FALSE	NA	21.0	29.0	NA	 609.00	     6
23 x 17 cm.	NA	17.0	23.0	FALSE	NA	17.0	23.0	NA	 391.00	     6
43 x 32 cm.	NA	32.0	43.0	FALSE	NA	32.0	43.0	NA	1376.00	     6
38 x 23 cm.	NA	23.0	38.0	FALSE	NA	23.0	38.0	NA	 874.00	     6
obl.24⁰.	24mo	NA	NA	 TRUE	24mo	12.5	 8.5	 1	 106.25	     6
1⁰ & 1/2⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     6
long 4⁰.	4long	NA	NA	FALSE	4long	27.0	35.0	 0	 945.00	     6
long 1/4⁰.	4long	NA	NA	FALSE	4long	27.0	35.0	 0	 945.00	     6
obl. fol.	2fo	NA	NA	 TRUE	2fo	45.0	30.0	 1	1350.00	     6
obl. 12⁰	12mo	NA	NA	 TRUE	12mo	19.0	12.5	 1	 237.50	     6
14 cm (12⁰)	12mo	NA	14.0	FALSE	12mo	10.0	14.0	 0	 140.00	     6
13 cm (12⁰)	12mo	NA	13.0	FALSE	12mo	13.0	20.0	 0	 260.00	     6
s.sh.obl.4⁰.	4to	NA	NA	 TRUE	4to	28.0	22.0	 1	 616.00	     6
28 cm (2⁰)	2fo	NA	28.0	FALSE	2fo	18.0	28.0	 0	 504.00	     6
obl 1⁰.	1to	NA	NA	 TRUE	1to	90.0	60.0	 1	5400.00	     6
sm. 2⁰.	2long	NA	NA	FALSE	2long	30.0	53.0	 0	1590.00	     6
46-50 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     6
4⁰ (20 cm.).	4to	NA	20.0	FALSE	4to	17.0	20.0	 0	 340.00	     6
1/2°	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     5
(2⁰)	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     5
4⁰?	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     5
1/2 ⁰.	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     5
28 cm. 2⁰	2fo	NA	28.0	FALSE	2fo	18.0	28.0	 0	 504.00	     5
23 x 15 cm.	NA	15.0	23.0	FALSE	NA	15.0	23.0	NA	 345.00	     5
24 x 16 cm.	NA	16.0	24.0	FALSE	NA	16.0	24.0	NA	 384.00	     5
28 x 19 cm.	NA	19.0	28.0	FALSE	NA	19.0	28.0	NA	 532.00	     5
21 x 33 cm.	NA	21.0	33.0	FALSE	NA	21.0	33.0	NA	 693.00	     5
18cm.	NA	NA	18.0	FALSE	NA	12.0	18.0	NA	 216.00	     5
38 x 27 cm.	NA	27.0	38.0	FALSE	NA	27.0	38.0	NA	1026.00	     5
35 x 19 cm.	NA	19.0	35.0	FALSE	NA	19.0	35.0	NA	 665.00	     5
38 x 29 cm.	NA	29.0	38.0	FALSE	NA	29.0	38.0	NA	1102.00	     5
50 x 39 cm.	NA	39.0	50.0	FALSE	NA	39.0	50.0	NA	1950.00	     5
23 x 20 cm.	NA	20.0	23.0	FALSE	NA	20.0	23.0	NA	 460.00	     5
33 x 23 cm.	NA	23.0	33.0	FALSE	NA	23.0	33.0	NA	 759.00	     5
46 x 28 cm.	NA	28.0	46.0	FALSE	NA	28.0	46.0	NA	1288.00	     5
41 x 32 cm.	NA	32.0	41.0	FALSE	NA	32.0	41.0	NA	1312.00	     5
56 x 44 cm.	NA	44.0	56.0	FALSE	NA	44.0	56.0	NA	2464.00	     5
19 x 15 cm.	NA	15.0	19.0	FALSE	NA	15.0	19.0	NA	 285.00	     5
31 x 24 cm.	NA	24.0	31.0	FALSE	NA	24.0	31.0	NA	 744.00	     5
20 x 15 cm.	NA	15.0	20.0	FALSE	NA	15.0	20.0	NA	 300.00	     5
58 x 46 cm.	NA	46.0	58.0	FALSE	NA	46.0	58.0	NA	2668.00	     5
49 x 37 cm.	NA	37.0	49.0	FALSE	NA	37.0	49.0	NA	1813.00	     5
21 cm. (4to and 8vo)	NA	NA	21.0	FALSE	NA	14.0	21.0	NA	 294.00	     5
22 x 20 cm.	NA	20.0	22.0	FALSE	NA	20.0	22.0	NA	 440.00	     5
46 x 36 cm.	NA	36.0	46.0	FALSE	NA	36.0	46.0	NA	1656.00	     5
46 x 29 cm.	NA	29.0	46.0	FALSE	NA	29.0	46.0	NA	1334.00	     5
27 x 16 cm.	NA	16.0	27.0	FALSE	NA	16.0	27.0	NA	 432.00	     5
31 x 17 cm.	NA	17.0	31.0	FALSE	NA	17.0	31.0	NA	 527.00	     5
43 x 36 cm.	NA	36.0	43.0	FALSE	NA	36.0	43.0	NA	1548.00	     5
17 x 11 cm.	NA	11.0	17.0	FALSE	NA	11.0	17.0	NA	 187.00	     5
37 x 26 cm.	NA	26.0	37.0	FALSE	NA	26.0	37.0	NA	 962.00	     5
31 x 26 cm.	NA	26.0	31.0	FALSE	NA	26.0	31.0	NA	 806.00	     5
21 x 20 cm.	NA	20.0	21.0	FALSE	NA	20.0	21.0	NA	 420.00	     5
21 x 11 cm.	NA	11.0	21.0	FALSE	NA	11.0	21.0	NA	 231.00	     5
26 x 18 cm.	NA	18.0	26.0	FALSE	NA	18.0	26.0	NA	 468.00	     5
21 x 12 cm.	NA	12.0	21.0	FALSE	NA	12.0	21.0	NA	 252.00	     5
21 x 15 cm.	NA	15.0	21.0	FALSE	NA	15.0	21.0	NA	 315.00	     5
36 x 25 cm.	NA	25.0	36.0	FALSE	NA	25.0	36.0	NA	 900.00	     5
19 x 14 cm.	NA	14.0	19.0	FALSE	NA	14.0	19.0	NA	 266.00	     5
31 x 23 cm.	NA	23.0	31.0	FALSE	NA	23.0	31.0	NA	 713.00	     5
17 cm. (12⁰)	12mo	NA	17.0	FALSE	12mo	12.0	17.0	 0	 204.00	     5
36⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     5
obl 1/2⁰.	2fo	NA	NA	 TRUE	2fo	45.0	30.0	 1	1350.00	     5
8o.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     5
long 24⁰	24long	NA	NA	FALSE	24long	 9.5	14.0	 0	 133.00	     5
23 cm (4⁰)	4to	NA	23.0	FALSE	4to	18.0	23.0	 0	 414.00	     5
1/2 sh.obl.fol.	2fo	NA	NA	 TRUE	2fo	45.0	30.0	 1	1350.00	     5
s.sh.obl.8⁰.	8vo	NA	NA	 TRUE	8vo	19.0	13.0	 1	 247.00	     5
obl. 1/2⁰	2fo	NA	NA	 TRUE	2fo	45.0	30.0	 1	1350.00	     5
4⁰�	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     5
caption title; octavo [fewer than 50 pages]	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     5
24mo [fewer than 50 pages]	24mo	NA	NA	FALSE	24mo	 8.5	12.5	 0	 106.25	     5
8₀.	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     5
4⁰.;4⁰.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     5
42-50 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     5
36 cm (1/2⁰)	2fo	NA	36.0	FALSE	2fo	24.0	36.0	 0	 864.00	     5
40 cm. (2⁰)	2fo	NA	40.0	FALSE	2fo	26.0	40.0	 0	1040.00	     5
21cm (8⁰)	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     5
30 cm. (1/2⁰)	2fo	NA	30.0	FALSE	2fo	20.0	30.0	 0	 600.00	     5
4⁰ (21 cm.).	4to	NA	21.0	FALSE	4to	17.0	21.0	 0	 357.00	     5
1/2⁰ (29 cm.).	2fo	NA	29.0	FALSE	2fo	19.0	29.0	 0	 551.00	     5
obl. 1/16⁰.	16mo	NA	NA	 TRUE	16mo	15.0	12.0	 1	 180.00	     5
1.̊	1to	NA	NA	FALSE	2fo	60.0	90.0	 0	5400.00	     5
12⁰ & 8⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     4
obl 4⁰.	4to	NA	NA	 TRUE	4to	28.0	22.0	 1	 616.00	     4
oblong 2⁰.	2long	NA	NA	 TRUE	2long	53.0	30.0	 1	1590.00	     4
4 ⁰.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     4
1°.	1to	NA	NA	FALSE	1to	60.0	90.0	 0	5400.00	     4
8⁰?	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     4
33 x 26 cm.	NA	26.0	33.0	FALSE	NA	26.0	33.0	NA	 858.00	     4
12 x 18 cm.	NA	12.0	18.0	FALSE	NA	12.0	18.0	NA	 216.00	     4
1/2	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     4
31 x 13 cm.	NA	13.0	31.0	FALSE	NA	13.0	31.0	NA	 403.00	     4
22 x 34 cm.	NA	22.0	34.0	FALSE	NA	22.0	34.0	NA	 748.00	     4
33 x 18 cm.	NA	18.0	33.0	FALSE	NA	18.0	33.0	NA	 594.00	     4
11 x 16 cm.	NA	11.0	16.0	FALSE	NA	11.0	16.0	NA	 176.00	     4
17 x 20 cm.	NA	17.0	20.0	FALSE	NA	17.0	20.0	NA	 340.00	     4
32 x 23 cm.	NA	23.0	32.0	FALSE	NA	23.0	32.0	NA	 736.00	     4
20 x 14 cm.	NA	14.0	20.0	FALSE	NA	14.0	20.0	NA	 280.00	     4
30 x 25 cm.	NA	25.0	30.0	FALSE	NA	25.0	30.0	NA	 750.00	     4
47 x 30 cm.	NA	30.0	47.0	FALSE	NA	30.0	47.0	NA	1410.00	     4
52 x 42 cm.	NA	42.0	52.0	FALSE	NA	42.0	52.0	NA	2184.00	     4
23 x 12 cm.	NA	12.0	23.0	FALSE	NA	12.0	23.0	NA	 276.00	     4
18 x 15 cm.	NA	15.0	18.0	FALSE	NA	15.0	18.0	NA	 270.00	     4
12	12mo	NA	NA	FALSE	12mo	12.5	19.0	 0	 237.50	     4
41 x 35 cm.	NA	35.0	41.0	FALSE	NA	35.0	41.0	NA	1435.00	     4
46 x 35 cm.	NA	35.0	46.0	FALSE	NA	35.0	46.0	NA	1610.00	     4
14 x 12 cm.	NA	12.0	14.0	FALSE	NA	12.0	14.0	NA	 168.00	     4
39 x 33 cm.	NA	33.0	39.0	FALSE	NA	33.0	39.0	NA	1287.00	     4
15 x 18 cm.	NA	15.0	18.0	FALSE	NA	15.0	18.0	NA	 270.00	     4
42 x 32 cm.	NA	32.0	42.0	FALSE	NA	32.0	42.0	NA	1344.00	     4
33 x 15 cm.	NA	15.0	33.0	FALSE	NA	15.0	33.0	NA	 495.00	     4
46 x 30 cm.	NA	30.0	46.0	FALSE	NA	30.0	46.0	NA	1380.00	     4
32 x 17 cm.	NA	17.0	32.0	FALSE	NA	17.0	32.0	NA	 544.00	     4
47 x 37 cm.	NA	37.0	47.0	FALSE	NA	37.0	47.0	NA	1739.00	     4
20 x 21 cm.	NA	20.0	21.0	FALSE	NA	20.0	21.0	NA	 420.00	     4
31 x 11 cm.	NA	11.0	31.0	FALSE	NA	11.0	31.0	NA	 341.00	     4
27 x 24 cm.	NA	24.0	27.0	FALSE	NA	24.0	27.0	NA	 648.00	     4
28 x 20 cm.	NA	20.0	28.0	FALSE	NA	20.0	28.0	NA	 560.00	     4
37 x 32 cm.	NA	32.0	37.0	FALSE	NA	32.0	37.0	NA	1184.00	     4
16 x 20 cm.	NA	16.0	20.0	FALSE	NA	16.0	20.0	NA	 320.00	     4
13 x 20 cm.	NA	13.0	20.0	FALSE	NA	13.0	20.0	NA	 260.00	     4
26 x 15 cm.	NA	15.0	26.0	FALSE	NA	15.0	26.0	NA	 390.00	     4
39 x 27 cm.	NA	27.0	39.0	FALSE	NA	27.0	39.0	NA	1053.00	     4
17 x 22 cm.	NA	17.0	22.0	FALSE	NA	17.0	22.0	NA	 374.00	     4
40 x 34 cm.	NA	34.0	40.0	FALSE	NA	34.0	40.0	NA	1360.00	     4
25 x 17 cm.	NA	17.0	25.0	FALSE	NA	17.0	25.0	NA	 425.00	     4
17 cm. (8vo and 12mo)	NA	NA	17.0	FALSE	NA	12.0	17.0	NA	 204.00	     4
38 x 22 cm.	NA	22.0	38.0	FALSE	NA	22.0	38.0	NA	 836.00	     4
43 x 30 cm.	NA	30.0	43.0	FALSE	NA	30.0	43.0	NA	1290.00	     4
21 x 14 cm.	NA	14.0	21.0	FALSE	NA	14.0	21.0	NA	 294.00	     4
43 x 25 cm.	NA	25.0	43.0	FALSE	NA	25.0	43.0	NA	1075.00	     4
52 x 41 cm.	NA	41.0	52.0	FALSE	NA	41.0	52.0	NA	2132.00	     4
42 x 31 cm.	NA	31.0	42.0	FALSE	NA	31.0	42.0	NA	1302.00	     4
47 x 36 cm.	NA	36.0	47.0	FALSE	NA	36.0	47.0	NA	1692.00	     4
1/64⁰.	64mo	NA	NA	FALSE	64mo	 5.0	 7.0	 0	  35.00	     4
8.̊	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     4
1/4.̊	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     4
2⁰ and 4⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     4
obl4⁰.	4to	NA	NA	 TRUE	4to	28.0	22.0	 1	 616.00	     4
12mo	12mo	NA	NA	FALSE	12mo	12.5	19.0	 0	 237.50	     4
4⁰..	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     4
27 cm (2⁰)	2fo	NA	27.0	FALSE	2fo	17.0	27.0	 0	 459.00	     4
4⁰ ⁸.⁴.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     4
13 cm (8⁰)	8vo	NA	13.0	FALSE	8vo	 9.0	13.0	 0	 117.00	     4
2⁰(3?).	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     4
4⁰ in 8.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     4
4⁰ ⁶.⁴.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     4
128⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     4
obl4	4to	NA	NA	 TRUE	4to	28.0	22.0	 1	 616.00	     4
1.	1to	NA	NA	FALSE	1to	60.0	90.0	 0	5400.00	     4
caption title; quarto	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     4
51 cm (2⁰)	2fo	NA	51.0	FALSE	2fo	32.0	51.0	 0	1632.00	     4
33 cm. (1/2⁰)	2fo	NA	33.0	FALSE	2fo	22.0	33.0	 0	 726.00	     4
68 cm.	NA	NA	68.0	FALSE	NA	41.0	68.0	NA	2788.00	     4
42-46 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     4
63 cm.	NA	NA	63.0	FALSE	NA	38.0	63.0	NA	2394.00	     4
50cm (2⁰)	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     4
22cm (8⁰)	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     4
25 cm. (4⁰)	4to	NA	25.0	FALSE	4to	19.0	25.0	 0	 475.00	     4
2⁰ (30 cm.)	2fo	NA	30.0	FALSE	2fo	20.0	30.0	 0	 600.00	     4
8⁰ (17 cm.).	8vo	NA	17.0	FALSE	8vo	12.0	17.0	 0	 204.00	     4
8⁰ (22 cm.)	8vo	NA	22.0	FALSE	8vo	15.0	22.0	 0	 330.00	     4
2⁰ (33 cm.).	2fo	NA	33.0	FALSE	2fo	22.0	33.0	 0	 726.00	     4
2⁰ (30 cm.).	2fo	NA	30.0	FALSE	2fo	20.0	30.0	 0	 600.00	     4
28 cm. (2⁰)	2fo	NA	28.0	FALSE	2fo	18.0	28.0	 0	 504.00	     4
long 1/24⁰.	24long	NA	NA	FALSE	24long	 9.5	14.0	 0	 133.00	     4
long 1/2⁰.	2long	NA	NA	FALSE	2long	30.0	53.0	 0	1590.00	     4
oblong 1/8⁰.	8long	NA	NA	 TRUE	8long	22.0	13.0	 1	 286.00	     3
1⁰..	1to	NA	NA	FALSE	1to	60.0	90.0	 0	5400.00	     3
obl. 10⁰.	NA	NA	NA	 TRUE	NA	NA	NA	NA	NA	     3
oblong 1/4⁰.	4long	NA	NA	 TRUE	4long	35.0	27.0	 1	 945.00	     3
4 D0.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     3
obl. 24⁰.	24mo	NA	NA	 TRUE	24mo	12.5	 8.5	 1	 106.25	     3
8⁰?.	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     3
12⁰?	12mo	NA	NA	FALSE	12mo	12.5	19.0	 0	 237.50	     3
obl. 4⁰	4to	NA	NA	 TRUE	4to	28.0	22.0	 1	 616.00	     3
1/3⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     3
1/2⁰ .	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     3
15 cm. 8⁰.	8vo	NA	15.0	FALSE	8vo	11.0	15.0	 0	 165.00	     3
(1/2⁰)	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     3
