original	polished	Count
Fitz Adams.	Fitz Adams	1
Williams, D.	Williams, D	1
Holbech, William.	Holbech, William	1
Briganti, Joseph.	Briganti, Joseph	1
Barclay, Isaac.	Barclay, Isaac	1
[Kennedy, Gilbert	Kennedy, Gilbert	1
Hoare, Edward Henry.	Hoare, Edward Henry	1
De Veil, John.	De Veil, John	1
Aitkin, David.	Aitkin, David	1
Chute, William.	Chute, William	1
Faithfull, William.	Faithfull, William	1
Parsons, Rd.	Parsons, Rd	1
Rennel, Gabriel.	Rennel, Gabriel	1
Dix, William Spicer.	Dix, William Spicer	1
Rediviv., A.	Rediviv., A	1
Deacon, H.	Deacon, H	1
Smith, D. A.	Smith, D. A	1
Plowden, Pilgrim.	Plowden, Pilgrim	1
Lawrence, Dulcibella.	Lawrence, Dulcibella	1
Lawrence, Gyles.	Lawrence, Gyles	1
Bond, Isabella.	Bond, Isabella	1
Hele, Charity.	Hele, Charity	1
Ekines, Thomas.	Ekines, Thomas	1
Phelipps, Edward.	Phelipps, Edward	1
Jeffes, Robert.	Jeffes, Robert	1
Talbot, Draycott.	Talbot, Draycott	1
Mugge, Martin.	Mugge, Martin	1
Stevenson, Catherine.	Stevenson, Catherine	1
Fife, Gilbert.	Fife, Gilbert	1
Nagle, Catherine.	Nagle, Catherine	1
Blackwood, James.	Blackwood, James	1
Sheppard, James.	Sheppard, James	1
Lechmere, Anthony.	Lechmere, Anthony	1
Henley, Henry Holt.	Henley, Henry Holt	1
Deane, George.	Deane, George	1
Allanson, John.	Allanson, John	1
Byrom, Samuel.	Byrom, Samuel	1
Beare, Matthew.	Beare, Matthew	1
Owen, Jeremy.	Owen, Jeremy	1
Thornhill, Richard.	Thornhill, Richard	1
Captain Tom.	Captain Tom	1
Phillips, Luke.	Phillips, Luke	1
Mackpherson, William.	Mackpherson, William	1
Allardice, Jane.	Allardice, Jane	1
Bunbury, Walter.	Bunbury, Walter	1
Vaughan, Mary.	Vaughan, Mary	1
Odell, John.	Odell, John	1
Creswick, Francis.	Creswick, Francis	1
Maxwell, Charles.	Maxwell, Charles	1
Ellwood, Eleanor.	Ellwood, Eleanor	1
Church, Joan.	Church, Joan	1
Geoghegan, Terence.	Geoghegan, Terence	1
Plunkett, Catharine.	Plunkett, Catharine	1
Cusack, Robert.	Cusack, Robert	1
Cassie, Andrew.	Cassie, Andrew	1
Trevor, John.	Trevor, John	1
Ockshutt, John.	Ockshutt, John	1
Babbington, William.	Babbington, William	1
Crispe, Alice.	Crispe, Alice	1
Woolley, Benjamin.	Woolley, Benjamin	1
Yale, Katherine.	Yale, Katherine	1
Jephson, Anne.	Jephson, Anne	1
Stanhope, Frances.	Stanhope, Frances	1
Craigengelt, Charles.	Craigengelt, Charles	1
Arthur, Daniel.	Arthur, Daniel	1
Incledon, Robert.	Incledon, Robert	1
Holborne, James.	Holborne, James	1
Lant, Mathew.	Lant, Mathew	1
Sandilands, Isabell.	Sandilands, Isabell	1
Hamilton, Darcy.	Hamilton, Darcy	1
Shirt, Robert.	Shirt, Robert	1
Mitchel, Thomas.	Mitchel, Thomas	1
Cambridge Gentleman.	Cambridge Gentleman	1
Pern, John.	Pern, John	1
Markes, Richard.	Markes, Richard	1
Woolmer, Charles.	Woolmer, Charles	1
Duncomb, Thomas.	Duncomb, Thomas	1
Hawes, Nathanael.	Hawes, Nathanael	1
Warburton, Peter.	Warburton, Peter	1
Warburton, Alice.	Warburton, Alice	1
Vaughan, Jonathan.	Vaughan, Jonathan	1
Breton, Lucy.	Breton, Lucy	1
Vachell, Dorothy.	Vachell, Dorothy	1
Sadleir, Richard.	Sadleir, Richard	1
Boddington, James.	Boddington, James	1
Tidcombe, John.	Tidcombe, John	1
Millington, Robert.	Millington, Robert	1
Langhorne, Susanna.	Langhorne, Susanna	1
Stydolf, Sigismond.	Stydolf, Sigismond	1
Sturmy, Thomas.	Sturmy, Thomas	1
Hitch, Robert.	Hitch, Robert	1
Sherard, Brownlow.	Sherard, Brownlow	1
Shales, Charles.	Shales, Charles	1
Cockayne, Eliz.	Cockayne, Eliz	1
Fugill, Jonathan.	Fugill, Jonathan	1
Baylie, Priscilla.	Baylie, Priscilla	1
Ashmeade, Christopher.	Ashmeade, Christopher	1
Button, Thomas.	Button, Thomas	1
Maddin, Hugh.	Maddin, Hugh	1
Cuthbertson, Mary.	Cuthbertson, Mary	1
Riley, Edward.	Riley, Edward	1
Mervin, Hugh.	Mervin, Hugh	1
Shaller, Edward.	Shaller, Edward	1
Peirson, William.	Peirson, William	1
Paule, William.	Paule, William	1
Palmes, William.	Palmes, William	1
Northcote, Alice.	Northcote, Alice	1
Digby, Elizabeth.	Digby, Elizabeth	1
Moneypenny, Katherine.	Moneypenny, Katherine	1
Minshull, Richard.	Minshull, Richard	1
Mason, Gawin.	Mason, Gawin	1
Markwick, James.	Markwick, James	1
Macarty, Charles.	Macarty, Charles	1
Lyde, John.	Lyde, John	1
Shales, Robert.	Shales, Robert	1
Luke, Jane.	Luke, Jane	1
Foxcroft, Henry.	Foxcroft, Henry	1
Lester, Ralph.	Lester, Ralph	1
Ormsby, Gilbert.	Ormsby, Gilbert	1
Kirby, Temperance.	Kirby, Temperance	1
Riddock, John.	Riddock, John	1
Kirton, Anthony.	Kirton, Anthony	1
Hyndmarsh, Richard.	Hyndmarsh, Richard	1
Hassel, Anne.	Hassel, Anne	1
Handcock, William.	Handcock, William	1
Coy, John.	Coy, John	1
Grene, Johanna.	Grene, Johanna	1
Grene, William.	Grene, William	1
Gee, Richard.	Gee, Richard	1
Gage, Henry.	Gage, Henry	1
Turst, Thomas.	Turst, Thomas	1
Ferrand, Bryan.	Ferrand, Bryan	1
Lytton, Lytton	Lytton, 	1
Fowle, John.	Fowle, John	1
Hatrell, Henry.	Hatrell, Henry	1
Lundin, Robert.	Lundin, Robert	1
Durham, James.	Durham, James	1
Bertie, Charles.	Bertie, Charles	1
Docksey, Elizabeth.	Docksey, Elizabeth	1
Hearne, Gilbert.	Hearne, Gilbert	1
Kerin, Honer.	Kerin, Honer	1
Disbrowe, Nathaniel.	Disbrowe, Nathaniel	1
Shrimpton, Philadelphia.	Shrimpton, Philadelphia	1
Conway, Henry.	Conway, Henry	1
Roberts, T. T.	Roberts, T. T	1
American gentleman.	American Gentleman	1
Bartell, Edmund.	Bartell, Edmund	1
Bruce, Daniel.	Bruce, Daniel	1
Chapman, Martin.	Chapman, Martin	1
Harrison, Luke.	Harrison, Luke	1
Hart, Thomas.	Hart, Thomas	1
Mills, Timothy.	Mills, Timothy	1
Bacheler, Giles.	Bacheler, Giles	1
Gibbon, Richard.	Gibbon, Richard	1
Burchell, B.	Burchell, B	1
Zouch, Arthur.	Zouch, Arthur	1
Smilewell, Samuel.	Smilewell, Samuel	1
Skeat, J.	Skeat, J	1
Gulliverianus, Martinus.	Gulliverianus, Martinus	1
Drummond, Abernethy.	Drummond, Abernethy	1
Monier, Antoine Alexandre.	Monier, Antoine Alexandre	1
Esch, Jacob vander.	Esch, Jacob Vander	1
Shuckburgh, Charles.	Shuckburgh, Charles	1
Watson, Alexander.	Watson, Alexander	1
Woodson, Antho.	Woodson, Antho	1
Wardrop, Thomas.	Wardrop, Thomas	1
Donaldson, May.	Donaldson, May	1
Harvie, Elizabeth.	Harvie, Elizabeth	1
Cullen, Katharine.	Cullen, Katharine	1
Yetts, John.	Yetts, John	1
Stevenston, Jean.	Stevenston, Jean	1
Herbertson, Janet.	Herbertson, Janet	1
Wightman, Elisabeth.	Wightman, Elisabeth	1
Dowman, G.	Dowman, G	1
Plain matter of fact man.	Plain Matter Of Fact Man	1
Whitchurch, Samuel.	Whitchurch, Samuel	1
Lennard, Dacre Barrett.	Lennard, Dacre Barrett	1
Inglis, Richmond.	Inglis, Richmond	1
Horton, Ann.	Horton, Ann	1
Askew, Ann.	Askew, Ann	1
Galuppi, Antonio.	Galuppi, Antonio	1
Philipps, F.	Philipps, F	1
Trader in fish.	Trader In Fish	1
Field, J.	Field, J	1
Weale, Benjamin.	Weale, Benjamin	1
Fielding, J. W.	Fielding, J. W	1
Hippesley, R.	Hippesley, R	1
Bancks, G.	Bancks, G	1
Langham, W.	Langham, W	1
Stich, Jack.	Stich, Jack	1
Small, Alexander.	Small, Alexander	1
Agriculture, George Andrew Patrick.	Agriculture, George Andrew Patrick	1
Allen, George Edward.	Allen, George Edward	1
Freeman, Isaac.	Freeman, Isaac	1
Fallowfield, John.	Fallowfield, John	1
Colyear, William.	Colyear, William	1
Eelbeck, Henry.	Eelbeck, Henry	1
Kerridge, Thomas.	Kerridge, Thomas	1
Fallowfield, William.	Fallowfield, William	1
Powell, Morgan.	Powell, Morgan	1
Dancer, Charles.	Dancer, Charles	1
Langton, William.	Langton, William	1
Gentleman of Devonshire.	Gentleman Of Devonshire	1
Glenton, Frederick.	Glenton, Frederick	1
Friend to Liberty and Peace.	Friend To Liberty And Peace	1
Collins, Walsingham.	Collins, Walsingham	1
Wetherell, William Roundell.	Wetherell, William Roundell	1
Imber, Matthew.	Imber, Matthew	1
Blewer, William.	Blewer, William	1
Brereton, Urian.	Brereton, Urian	1
Dawson, Timothy.	Dawson, Timothy	1
Goodall, Thomas.	Goodall, Thomas	1
Coningsby, Margaret Coningsby	Coningsby, Margaret	1
Maccarty, Margaret.	Maccarty, Margaret	1
Herbert of Cherbury, Henry Herbert	Herbert Of Cherbury, Henry	1
Jermyn, Stephen.	Jermyn, Stephen	1
Creagh, Stephen.	Creagh, Stephen	1
Bonham, Samuel.	Bonham, Samuel	1
Hilton, Richard.	Hilton, Richard	1
Connell, Richard.	Connell, Richard	1
Omoran, Eleanor.	Omoran, Eleanor	1
Forman, Catherine.	Forman, Catherine	1
Whitehall, Launcelot.	Whitehall, Launcelot	1
Holoway, Richard.	Holoway, Richard	1
Bygrave, Robert.	Bygrave, Robert	1
Sayer, Mary.	Sayer, Mary	1
Jennings, Hubert.	Jennings, Hubert	1
Stoughton, Anthony.	Stoughton, Anthony	1
Mathew, Job.	Mathew, Job	1
Raine, Henry.	Raine, Henry	1
Feild, Elizabeth.	Feild, Elizabeth	1
Warner, Edmund.	Warner, Edmund	1
Wybrants, Bartholomew.	Wybrants, Bartholomew	1
Woollaston, Augustin.	Woollaston, Augustin	1
Varey, John.	Varey, John	1
Christian, Ann.	Christian, Ann	1
Hawkins, Charles.	Hawkins, Charles	1
Stocker, Johannes.	Stocker, Johannes	1
Montague, Mary Seymour.	Montague, Mary Seymour	1
Lyell, Thomas.	Lyell, Thomas	1
Leigh, Helen.	Leigh, Helen	1
Britton, R.	Britton, R	1
Williams, T.	Williams, T	1
Swanton, Elizabeth.	Swanton, Elizabeth	1
Merchant in London.	Merchant In London	1
Newport, William.	Newport, William	1
Mercin, M.	Mercin, M	1
Lover of Free-Grace.	Lover Of Free-grace	1
Cowper, Daniel.	Cowper, Daniel	1
Fallowes, Tho.	Fallowes, Tho	1
Crowther, James.	Crowther, James	1
Boüez de Sigogne, Jacques.	Boüez De Sigogne, Jacques	1
W------l, L.	W------l, L	1
Short, Joseph.	Short, Joseph	1
Gomeldon, Elizabeth.	Gomeldon, Elizabeth	1
Sheehy, P..	Sheehy, P.	1
Scott, P. E.	Scott, P. E	1
Russell, J.	Russell, J	1
Leigh, W.	Leigh, W	1
Head, Henry.	Head, Henry	1
Farrer, Isaac.	Farrer, Isaac	1
Briggs, Joshua.	Briggs, Joshua	1
Watson, Sophia.	Watson, Sophia	1
Trueheart, John.	Trueheart, John	1
Cremer, William.	Cremer, William	1
McDiarmid, John.	Mcdiarmid, John	1
Nobleman of Holland.	Nobleman Of Holland	1
MacKenzie, Duncan.	Mackenzie, Duncan	1
Brigham, Philip.	Brigham, Philip	1
Boteler, John.	Boteler, John	1
Shelburne, Henry.	Shelburne, Henry	1
Stapylton, John.	Stapylton, John	1
Swanton, Henry.	Swanton, Henry	1
Sheriff, Charles.	Sheriff, Charles	1
Tham, Volrath.	Tham, Volrath	1
Dunbar, Archibald.	Dunbar, Archibald	1
Hatfield, Leonard.	Hatfield, Leonard	1
Hatfield, Jane.	Hatfield, Jane	1
Bagenal, Anne.	Bagenal, Anne	1
O'Brien, Christopher.	O'brien, Christopher	1
Holt, Charles.	Holt, Charles	1
Bickford, William.	Bickford, William	1
Raby, John.	Raby, John	1
Wekett, William.	Wekett, William	1
Pitcairn, Elizabeth.	Pitcairn, Elizabeth	1
Mack Clair, George.	Mack Clair, George	1
Giffard, Thomas.	Giffard, Thomas	1
Mammon, Sarah.	Mammon, Sarah	1
Emilie, Francis.	Emilie, Francis	1
Emilie, John.	Emilie, John	1
Cokburne, Charles.	Cokburne, Charles	1
Cosby, William.	Cosby, William	1
Ogilvie, Archibald.	Ogilvie, Archibald	1
Langton, Colthurst.	Langton, Colthurst	1
Crathorne, Ralph.	Crathorne, Ralph	1
Newland, Thomas.	Newland, Thomas	1
Reresby, Thomas.	Reresby, Thomas	1
Merret, Francis.	Merret, Francis	1
Gylberte, John.	Gylberte, John	1
Gayer, Robert.	Gayer, Robert	1
Mill, Alexander.	Mill, Alexander	1
Arundell, Richard.	Arundell, Richard	1
Macartney, James.	Macartney, James	1
Wingfield, Edward.	Wingfield, Edward	1
Curzon, Eleanor.	Curzon, Eleanor	1
Mackilligan, Daniel.	Mackilligan, Daniel	1
Scrape, Christopher.	Scrape, Christopher	1
Martin, Arthur.	Martin, Arthur	1
Broome, Edmund.	Broome, Edmund	1
Weatherhead, Lawrence.	Weatherhead, Lawrence	1
Richards, W.	Richards, W	1
Fortescue, J.	Fortescue, J	1
Brackett, W.	Brackett, W	1
Bear, William.	Bear, William	1
Barnet, John.	Barnet, John	1
Cocken, David.	Cocken, David	1
Powell, Mansell.	Powell, Mansell	1
Malloch, James.	Malloch, James	1
Keene, Elizabeth Carolina.	Keene, Elizabeth Carolina	1
Rigge, William.	Rigge, William	1
Heckforth, Reymer.	Heckforth, Reymer	1
Williams, Alice.	Williams, Alice	1
Oak, Oliver.	Oak, Oliver	1
Dawes, John.	Dawes, John	1
Mackewen, Robert.	Mackewen, Robert	1
Kemys, John.	Kemys, John	1
Harman, Ephraim.	Harman, Ephraim	1
Freeman, Joshua.	Freeman, Joshua	1
Charndler, Samuel.	Charndler, Samuel	1
Christie, Samuel.	Christie, Samuel	1
Poor Weaver.	Poor Weaver	1
Derok, M.	Derok, M	1
Man of reason.	Man Of Reason	1
Wilkinson, Edward Thomas.	Wilkinson, Edward Thomas	1
Persius, Quintus.	Persius, Quintus	1
Breakenrig, Thomas.	Breakenrig, Thomas	1
Gernon, Edward.	Gernon, Edward	1
Cope, Jonathan.	Cope, Jonathan	1
Gwyllim, Richard.	Gwyllim, Richard	1
Copinger, Susanna.	Copinger, Susanna	1
Battin, William.	Battin, William	1
Ridler, Nathaniel.	Ridler, Nathaniel	1
MacCulloch, Kenneth.	Macculloch, Kenneth	1
Old citizen of London.	Old Citizen Of London	1
Tremlett, Thomas.	Tremlett, Thomas	1
Russel, William P.	Russel, William P	1
Loriot, L.	Loriot, L	1
Horsey, Richard.	Horsey, Richard	1
De La Porte, Peter.	De La Porte, Peter	1
King, Ralph.	King, Ralph	1
Camlin.	Camlin	1
Baguley, W.	Baguley, W	1
Draper, William H.	Draper, William H	1
Delap, Francis.	Delap, Francis	1
Gilpin, Jeremiah.	Gilpin, Jeremiah	1
Salt, Aylmer.	Salt, Aylmer	1
Urquhart, Alexander.	Urquhart, Alexander	1
Dunscombe, T.	Dunscombe, T	1
De Starck, Mauritius Adolphus Newton.	De Starck, Mauritius Adolphus Newton	1
Wharton, R.	Wharton, R	1
Antes, John.	Antes, John	1
Touchstone.	Touchstone	1
Bodkin, Francis.	Bodkin, Francis	1
Gibbons, Peter.	Gibbons, Peter	1
Gardom, Thomas.	Gardom, Thomas	1
Squire, J.	Squire, J	1
Dryer, B.	Dryer, B	1
Brumstead, W.	Brumstead, W	1
Cockburn, Peter.	Cockburn, Peter	1
Springer, Joshua.	Springer, Joshua	1
Wildey, Geo.	Wildey, Geo	1
Bettison, S.	Bettison, S	1
Taylor, Jasper.	Taylor, Jasper	1
Wrench, Jacob.	Wrench, Jacob	1
Clark, A.	Clark, A	1
Gibbs, C.	Gibbs, C	1
Eaton, Joseph.	Eaton, Joseph	1
Kirby, Charles.	Kirby, Charles	1
Antracollo, J.	Antracollo, J	1
Wood, M.	Wood, M	1
Lake, Arthur.	Lake, Arthur	1
Gowers, William.	Gowers, William	1
Fatt, Mary.	Fatt, Mary	1
Bull, S.	Bull, S	1
Atkins, Henry.	Atkins, Henry	1
Aldersey, Ralph.	Aldersey, Ralph	1
Barber, J.	Barber, J	1
Watts, George.	Watts, George	1
Whittle, John.	Whittle, John	1
Oddthought, Oliver.	Oddthought, Oliver	1
Walsh, Laurence.	Walsh, Laurence	1
Gerard, James.	Gerard, James	1
Fulhame, Thomas.	Fulhame, Thomas	1
Ford, Joannes.	Ford, Joannes	1
Dixon, William Major.	Dixon, William Major	1
Livingstone, Adam.	Livingstone, Adam	1
Lloyd, Walter.	Lloyd, Walter	1
Thurloe, C.	Thurloe, C	1
Stedman, Joseph.	Stedman, Joseph	1
Rooke, Thomas Elbridge.	Rooke, Thomas Elbridge	1
Greene, Ralph.	Greene, Ralph	1
Marti, Joseph.	Marti, Joseph	1
Righton, George.	Righton, George	1
Hemsworth, Richard.	Hemsworth, Richard	1
Loggin, Sarah.	Loggin, Sarah	1
Minshull, Edward.	Minshull, Edward	1
Bayley, Martha.	Bayley, Martha	1
Hannay, Samuel.	Hannay, Samuel	1
Eysendrach, John.	Eysendrach, John	1
Mackett, John.	Mackett, John	1
Liguier, M.	Liguier, M	1
Price, Joshua.	Price, Joshua	1
Marsh, C.	Marsh, C	1
Klaproth, Martin Heinrich.	Klaproth, Martin Heinrich	1
Evans, R. H.	Evans, R. H	1
Bruister, James.	Bruister, James	1
Old Burgess.	Old Burgess	1
Broad-Bottom.	Broad-bottom	1
Corbet, Andrew.	Corbet, Andrew	1
Old Maid.	Old Maid	1
Teltruth, Tommy.	Teltruth, Tommy	1
Junior.	Junior	1
Molini, Peter.	Molini, Peter	1
McCallum, Donald.	Mccallum, Donald	1
Cooling, Denis.	Cooling, Denis	1
Harward, Thomas.	Harward, Thomas	1
Dod, S.	Dod, S	1
Munn, William.	Munn, William	1
Waight, Brownlow.	Waight, Brownlow	1
Shute, Henry.	Shute, Henry	1
Harrison, H.	Harrison, H	1
Easterbrook, Jacob.	Easterbrook, Jacob	1
Verney, Thomas.	Verney, Thomas	1
Leicester, Lawrence.	Leicester, Lawrence	1
Alves, Joannes.	Alves, Joannes	1
Keir, Peter.	Keir, Peter	1
Griesbach, Jo. Jac.	Griesbach, Jo. Jac	1
Granger, G.	Granger, G	1
Hairbrain, Timothy.	Hairbrain, Timothy	1
Heacock, J.	Heacock, J	1
Graham, Robert, fl. 1690.	Graham, Robert Fl.	1
Barbieri, C.	Barbieri, C	1
Thornton, Henry.	Thornton, Henry	1
Penn, J. (John)	Penn, J. John)	1
Poole, R.	Poole, R	1
Morgan, H.	Morgan, H	1
Fletcher, J.	Fletcher, J	1
Gallen, W.	Gallen, W	1
Seeley, B.	Seeley, B	1
Stringer, G. C.	Stringer, G. C	1
Thackery, T.	Thackery, T	1
[Ward, Samuel	Ward, Samuel	1
Randes, John.	Randes, John	1
Osmond, Benjamin.	Osmond, Benjamin	1
Layther, Thomas.	Layther, Thomas	1
Hayles, Thomas.	Hayles, Thomas	1
Dod, Catherine.	Dod, Catherine	1
Tomson, James.	Tomson, James	1
Clemetson, Mabel.	Clemetson, Mabel	1
Clarke, Sabaoth.	Clarke, Sabaoth	1
Cage, William.	Cage, William	1
Burlingham, Richard.	Burlingham, Richard	1
Buckenham, Henry.	Buckenham, Henry	1
Brownrig, Matthew.	Brownrig, Matthew	1
Browne, Nathaniel.	Browne, Nathaniel	1
Blosse, Tobias.	Blosse, Tobias	1
[Bloise, William	Bloise, William	1
Barber, Jeremy.	Barber, Jeremy	1
Algate, Christopher.	Algate, Christopher	1
[Mesa, Tomás de]	Mesa, Tomás De]	1
Wightman, Gilbert.	Wightman, Gilbert	1
Temple, Alexander.	Temple, Alexander	1
Stow, Elizabeth.	Stow, Elizabeth	1
Spenser, Thomas.	Spenser, Thomas	1
[Singleton, Thomas	Singleton, Thomas	1
Sherard, Roland.	Sherard, Roland	1
Segar, Thomas.	Segar, Thomas	1
Searle, Frances.	Searle, Frances	1
Rokeby, Ralph.	Rokeby, Ralph	1
Robinson, Barnard.	Robinson, Barnard	1
Ritch, Peter.	Ritch, Peter	1
Remey, James.	Remey, James	1
Raith, James.	Raith, James	1
Pindar, Elizabeth.	Pindar, Elizabeth	1
Phesaunt, Peter.	Phesaunt, Peter	1
Perot, William.	Perot, William	1
Paynton, Dorothy.	Paynton, Dorothy	1
Paulett, Alice.	Paulett, Alice	1
[Baker, Thomas	Baker, Thomas	1
Paine, Hugh.	Paine, Hugh	1
Nordan, William.	Nordan, William	1
Moundeford, Abigail.	Moundeford, Abigail	1
Manfield, Thomas.	Manfield, Thomas	1
Thomas M.	Thomas M	1
Loftus, John.	Loftus, John	1
Little, Clement.	Little, Clement	1
Lightfoot, Edward.	Lightfoot, Edward	1
Leigh, Wolley.	Leigh, Wolley	1
Land, John.	Land, John	1
Lake, Anne.	Lake, Anne	1
Husey, Thomas.	Husey, Thomas	1
Holt, Jeremiah.	Holt, Jeremiah	1
Hervie, Gilbert.	Hervie, Gilbert	1
Hedrington, Robert.	Hedrington, Robert	1
Harttun, James.	Harttun, James	1
Hartman, Franciscus.	Hartman, Franciscus	1
[Hart, John, Sir]	Hart, John Sir]	1
Hareward, John.	Hareward, John	1
Garsett, Robert.	Garsett, Robert	1
Fulwood, Christopher.	Fulwood, Christopher	1
Draper, Joseph.	Draper, Joseph	1
Downes, Roger.	Downes, Roger	1
Dison, Henry.	Dison, Henry	1
Dewhurst, Robert.	Dewhurst, Robert	1
Curson, Thomas.	Curson, Thomas	1
Clopton, William.	Clopton, William	1
Chaloner, Robert.	Chaloner, Robert	1
Chace, John.	Chace, John	1
Cappur, Richard.	Cappur, Richard	1
Burie, Richard.	Burie, Richard	1
Bassano, John.	Bassano, John	1
Barrowe, Maurice.	Barrowe, Maurice	1
Barrett, Edw.	Barrett, Edw	1
Banastre, Richard.	Banastre, Richard	1
Audley, Edward.	Audley, Edward	1
Ashall, Thomas.	Ashall, Thomas	1
Anguish, Edmund.	Anguish, Edmund	1
Anderson, Francis.	Anderson, Francis	1
Aggas, Edward.	Aggas, Edward	1
Abercrombie, John.	Abercrombie, John	1
Pickering, Peter.	Pickering, Peter	1
[George, Steven]	George, Steven]	1
Hughes, Richard.	Hughes, Richard	1
Flory, François.	Flory, François	1
[Godet, Giles]	Godet, Giles]	1
Baynes, Paul, d. 1617.	Baynes, Paul D.	1
[Smith, Henry	Smith, Henry	1
Whitford, Richard.	Whitford, Richard	1
Urfé, Honoré, d'	Urfé, Honoré D'	1
Udall, William.	Udall, William	1
Tessier, Charles.	Tessier, Charles	1
Swinburne, Henry.	Swinburne, Henry	1
Stile, Sir John.	Stile, Sir John	1
[Starkey, John	Starkey, John	1
Soto, A. de.	Soto, A. De	1
Salerno.	Salerno	1
Rive, Edmund.	Rive, Edmund	1
Raleigh, Sir Walter.	Raleigh, Sir Walter	1
Pinder, Rachel.	Pinder, Rachel	1
Palmer, Sir Thomas.	Palmer, Sir Thomas	1
Murrell, John.	Murrell, John	1
Mayer, John.	Mayer, John	1
Broome, George.	Broome, George	1
Brickenden, Thomas.	Brickenden, Thomas	1
Braine, Christopher.	Braine, Christopher	1
Bragg, Philippa.	Bragg, Philippa	1
Blythe, Henry.	Blythe, Henry	1
Bladen, Johannis.	Bladen, Johannis	1
Billingsley, Guilielm.	Billingsley, Guilielm	1
Bickner, John.	Bickner, John	1
Bendlowes, Andreas.	Bendlowes, Andreas	1
Catholic Church.	Catholic Church	1
Lauze, Francoise de.	Lauze, Francoise De	1
L., M.	L., M	1
Dyer, Robert.	Dyer, Robert	1
Canterbury.	Canterbury	1
Meash, William.	Meash, William	1
Acontius, Jacobus.	Acontius, Jacobus	1
Agrippa, Henricus Cornelius.	Agrippa, Henricus Cornelius	1
Albertus Magnus.	Albertus Magnus	1
[Alexander	Alexander	1
Allen, Edmond.	Allen, Edmond	1
Allott, Robert.	Allott, Robert	1
Adkin, M.	Adkin, M	1
[Bomelius, Elis	Bomelius, Elis	1
Bowker or Booker, John.	Bowker Or Booker, John	1
Clarke, Eustace.	Clarke, Eustace	1
Dade, John.	Dade, John	1
Drekin, Philip.	Drekin, Philip	1
Frost., W.	Frost., W	1
[Gallen, T.	Gallen, T	1
Harvey, John.	Harvey, John	1
Knight, Richard.	Knight, Richard	1
Kinde, John.	Kinde, John	1
Attersoll, William.	Attersoll, William	1
Cambridge.	Cambridge	1
Neve, Jeffery.	Neve, Jeffery	1
Nicolson, James.	Nicolson, James	1
Norton, Humfrey.	Norton, Humfrey	1
Pond, Edward.	Pond, Edward	1
Porter, Thomas.	Porter, Thomas	1
Stephins, Thomas.	Stephins, Thomas	1
Walter, M., and Ry, Henry.	Walter, M. And Ry Henry	1
Alsoppe, Thomas.	Alsoppe, Thomas	1
Ames, William.	Ames, William	1
Angelos, Christopher.	Angelos, Christopher	1
Ariosto, Ludovico.	Ariosto, Ludovico	1
Arms.	Arms	1
Audeley, Eleanor.	Audeley, Eleanor	1
Averell, William.	Averell, William	1
B., A.	B., A	1
B., E.	B., E	1
B., Ed.	B., Ed	1
B., R.	B., R	1
Baffin, William.	Baffin, William	1
Baker, Humphrey.	Baker, Humphrey	1
[Baker, John	Baker, John	1
Balthorpe, Nicholas.	Balthorpe, Nicholas	1
Barefoote, John.	Barefoote, John	1
Barlow, John.	Barlow, John	1
Barnaud, Nicolas.	Barnaud, Nicolas	1
Barra, Jan.	Barra, Jan	1
Barston, John.	Barston, John	1
Baxter, Nathaniel.	Baxter, Nathaniel	1
Beard, Richard.	Beard, Richard	1
[Bennet, Henry	Bennet, Henry	1
Bernard, Richard.	Bernard, Richard	1
Shakespeare, William.	Shakespeare, William	1
Morgan, Llewellyn.	Morgan, Llewellyn	1
Rickets, Charles.	Rickets, Charles	1
[Bill, Charles]	Bill, Charles]	1
Billingsley, Martin.	Billingsley, Martin	1
Blaeu, Willem Janszoon.	Blaeu, Willem Janszoon	1
Blundeville, Thomas.	Blundeville, Thomas	1
Boaistuau, Pierre.	Boaistuau, Pierre	1
[Bogerman, John	Bogerman, John	1
Boisloré, Marin de.	Boisloré, Marin De	1
Boyd, Mark Alexander.	Boyd, Mark Alexander	1
Bradshaw, William.	Bradshaw, William	1
Brathwaite, Richard.	Brathwaite, Richard	1
Brinsley, John.	Brinsley, John	1
Brook, Sir Robert.	Brook, Sir Robert	1
Brooke, Christopher.	Brooke, Christopher	1
Brown, David.	Brown, David	1
Buchanan, George, 1506-1582.	Buchanan, George -	1
Bull, Henry.	Bull, Henry	1
Bulmer, Bevis.	Bulmer, Bevis	1
Byfield, Nicholas.	Byfield, Nicholas	1
C., W.	C., W	1
Calvin, Jean.	Calvin, Jean	1
Cannon, Nathanael.	Cannon, Nathanael	1
Carmichael, James.	Carmichael, James	1
Salisbury, Robert Cecil, Earl of, 1563-1612.	Salisbury, Robert Cecil Earl Of -	1
Chapman, George.	Chapman, George	1
[Chaves, Francesca de]	Chaves, Francesca De]	1
Chedsey, William.	Chedsey, William	1
Clarke, T.	Clarke, T	1
Clayton, Giles.	Clayton, Giles	1
Cockburne, James.	Cockburne, James	1
Cockeram, Henry.	Cockeram, Henry	1
Coilyear, Rauf.	Coilyear, Rauf	1
Cole, Nathanael.	Cole, Nathanael	1
Colet, John.	Colet, John	1
Colom, Jacob Aertsz.	Colom, Jacob Aertsz	1
[Comley, William]	Comley, William]	1
